t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
2.3658,1.886,-15.1,-6.355,1.937,6.160,-16.4,0.220,6.199,31.234,-20.8,5.152,31.281,97.812,17.2,0.404,97.750,-0.697,40.6,7.141,-0.794,-10.930,-16.6,-7.109,-10.891,-48.219,-30.4,-16.797,-48.188,-100.938,92.7,5.832,-101.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3678,1.839,-20.8,-5.316,1.886,6.133,-15.4,-0.004,6.160,31.172,-24.1,5.012,31.234,97.875,32.9,-0.116,97.812,-0.587,49.2,5.594,-0.697,-10.969,-20.3,-7.512,-10.930,-48.281,-29.2,-15.547,-48.219,-100.812,79.2,4.965,-100.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3698,1.767,-29.5,-4.684,1.839,6.105,-14.7,-0.155,6.133,31.109,-28.8,4.918,31.172,97.938,39.7,-0.520,97.875,-0.446,63.4,4.559,-0.587,-11.008,-20.0,-7.711,-10.969,-48.344,-28.6,-15.352,-48.281,-100.688,66.0,4.250,-100.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3718,1.704,-32.5,-4.613,1.767,6.082,-11.2,-0.334,6.105,31.062,-29.1,4.613,31.109,98.062,50.9,-0.333,97.938,-0.311,65.6,4.320,-0.446,-11.055,-20.7,-8.984,-11.008,-48.375,-23.3,-14.344,-48.344,-100.625,39.4,-0.425,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3738,1.663,-25.2,-3.859,1.704,6.051,-11.7,-0.318,6.082,31.016,-23.4,4.059,31.062,98.188,56.2,-0.420,98.062,-0.176,65.6,2.059,-0.311,-11.109,-26.9,-8.773,-11.055,-48.438,-21.4,-13.820,-48.375,-100.625,11.4,-0.342,-100.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3758,1.645,-12.9,-3.926,1.663,6.016,-16.2,-0.625,6.051,30.984,-17.5,3.379,31.016,98.312,54.8,-0.784,98.188,-0.056,59.7,2.182,-0.176,-11.172,-27.7,-8.961,-11.109,-48.438,-14.5,-13.445,-48.438,-100.750,-30.0,0.574,-100.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3778,1.619,-9.4,-3.904,1.645,5.992,-16.2,-0.942,6.016,30.953,-16.7,2.811,30.984,98.438,69.6,-1.236,98.312,0.056,57.1,2.158,-0.056,-11.234,-28.1,-8.852,-11.172,-48.469,-11.6,-13.445,-48.438,-100.875,-61.9,3.486,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3798,1.601,-8.8,-3.596,1.619,5.977,-11.9,-0.896,5.992,30.922,-16.7,1.541,30.953,98.562,67.1,-1.958,98.438,0.138,46.8,2.305,0.056,-11.297,-30.7,-7.582,-11.234,-48.469,-7.0,-13.031,-48.469,-101.062,-73.5,7.508,-100.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3818,1.591,-5.6,-3.365,1.601,5.945,-14.8,-0.906,5.977,30.875,-19.1,1.509,30.922,98.750,68.1,-2.787,98.562,0.207,38.6,0.832,0.138,-11.344,-26.0,-6.141,-11.297,-48.500,-7.6,-11.930,-48.469,-101.250,-88.4,8.102,-101.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3842,1.578,-5.5,1.670,1.591,5.930,-11.0,2.406,5.945,30.844,-20.3,5.668,30.875,98.812,55.9,-6.289,98.750,0.242,23.6,-5.516,0.207,-11.367,-15.6,-1.373,-11.344,-48.500,-2.0,-5.371,-48.500,-101.438,-87.7,6.309,-101.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3866,1.613,8.1,1.115,1.578,5.934,-1.3,4.379,5.930,30.828,-5.6,6.305,30.844,98.938,41.6,-5.781,98.812,0.169,-15.1,-2.182,0.242,-11.297,16.2,-0.749,-11.367,-48.438,17.0,-3.195,-48.500,-101.750,-92.4,5.008,-101.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3887,1.663,18.6,-0.749,1.613,5.965,8.5,4.684,5.934,30.859,6.4,6.961,30.828,99.000,27.3,-6.270,98.938,0.066,-36.1,1.188,0.169,-11.227,28.6,0.030,-11.297,-48.344,35.6,-2.752,-48.438,-101.938,-94.9,4.773,-101.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3908,1.691,15.3,-2.381,1.663,6.039,26.7,3.842,5.965,30.891,17.5,6.457,30.859,99.000,7.8,-5.703,99.000,-0.053,-49.2,3.219,0.066,-11.141,39.4,-0.126,-11.227,-48.219,48.2,-2.881,-48.344,-102.188,-110.1,5.035,-101.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3921,1.710,16.1,-2.781,1.691,6.090,35.2,3.320,6.039,30.922,17.2,6.363,30.891,99.000,0.8,-5.566,99.000,-0.122,-55.8,4.203,-0.053,-11.102,39.3,-0.133,-11.141,-48.156,57.3,-2.812,-48.219,-102.250,-107.2,5.293,-102.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3938,1.726,15.0,-3.365,1.710,6.137,40.2,2.783,6.090,30.953,24.3,6.148,30.922,98.938,-8.5,-5.297,99.000,-0.185,-58.9,4.449,-0.122,-11.055,40.9,-0.287,-11.102,-48.094,62.1,-3.162,-48.156,-102.375,-110.3,5.352,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3958,1.729,1.7,-8.258,1.726,6.289,47.6,1.948,6.137,31.062,36.1,8.414,30.953,98.875,-25.5,-6.223,98.938,-0.330,-46.7,13.266,-0.185,-10.938,40.0,1.473,-11.055,-47.875,75.6,-1.469,-48.094,-102.688,-108.4,5.734,-102.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3978,1.673,-19.9,-10.852,1.729,6.398,48.8,2.031,6.289,31.141,41.3,8.328,31.062,98.750,-42.7,-4.219,98.875,-0.354,-23.9,11.805,-0.330,-10.852,40.9,1.628,-10.938,-47.688,80.7,-1.910,-47.875,-102.875,-104.1,5.797,-102.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.3998,1.554,-45.3,-8.773,1.673,6.488,44.5,3.225,6.398,31.234,41.5,7.840,31.141,98.688,-46.9,-3.557,98.750,-0.320,1.9,9.547,-0.354,-10.758,45.3,1.696,-10.852,-47.500,86.3,-2.695,-47.688,-103.125,-102.2,5.480,-102.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4018,1.381,-71.0,-6.660,1.554,6.520,24.6,4.117,6.488,31.328,43.1,8.016,31.234,98.562,-51.7,-3.303,98.688,-0.248,23.3,7.531,-0.320,-10.672,44.6,1.299,-10.758,-47.344,85.9,-3.277,-47.500,-103.250,-92.4,5.520,-103.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4038,1.227,-73.8,-5.883,1.381,6.539,14.8,5.059,6.520,31.438,47.8,8.195,31.328,98.500,-46.6,-2.578,98.562,-0.173,31.9,5.855,-0.248,-10.578,45.0,0.924,-10.672,-47.156,86.5,-3.631,-47.344,-103.438,-87.6,4.848,-103.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4058,1.073,-74.8,-5.590,1.227,6.543,5.5,6.953,6.539,31.531,50.2,9.758,31.438,98.375,-46.8,-1.276,98.500,-0.085,38.5,3.109,-0.173,-10.484,46.9,0.226,-10.578,-47.000,84.0,-4.926,-47.156,-103.562,-77.9,4.164,-103.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4078,0.979,-56.2,-5.098,1.073,6.562,7.7,7.621,6.543,31.656,56.1,9.570,31.531,98.312,-43.2,-0.659,98.375,-0.025,32.2,1.995,-0.085,-10.391,46.0,-0.290,-10.484,-46.844,79.0,-4.824,-47.000,-103.688,-68.9,3.969,-103.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4098,0.897,-44.3,-4.410,0.979,6.582,10.2,8.797,6.562,31.766,54.5,9.906,31.656,98.250,-29.6,-0.841,98.312,0.016,24.6,2.146,-0.025,-10.305,44.8,-0.077,-10.391,-46.719,68.9,-4.570,-46.844,-103.812,-66.2,3.516,-103.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4118,0.863,-28.0,-5.574,0.897,6.602,10.6,9.336,6.582,31.875,56.8,9.656,31.766,98.188,-21.3,-1.136,98.250,0.035,14.0,2.514,0.016,-10.234,38.7,0.543,-10.305,-46.594,63.8,-4.215,-46.719,-103.938,-62.2,3.523,-103.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4138,0.838,-18.4,-6.219,0.863,6.633,10.9,9.258,6.602,31.969,49.1,9.961,31.875,98.188,-17.5,-1.729,98.188,0.047,10.4,3.381,0.035,-10.188,30.4,1.013,-10.234,-46.500,57.8,-3.686,-46.594,-104.062,-54.8,3.418,-103.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4158,0.819,-13.7,-7.238,0.838,6.656,8.4,9.945,6.633,32.062,46.0,10.625,31.969,98.188,-5.4,-2.992,98.188,0.019,-3.6,5.035,0.047,-10.156,22.0,2.145,-10.188,-46.375,53.2,-3.277,-46.500,-104.125,-47.2,3.100,-104.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4180,0.794,-12.7,-8.094,0.819,6.711,18.7,9.773,6.656,32.125,36.2,10.531,32.062,98.188,0.6,-4.223,98.188,0.013,-2.0,5.754,0.019,-10.133,14.4,2.643,-10.156,-46.312,45.3,-2.740,-46.375,-104.250,-43.2,3.014,-104.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4203,0.750,-19.5,-8.477,0.794,6.727,11.7,9.953,6.711,32.188,29.2,10.969,32.125,98.188,-0.5,-5.102,98.188,-0.006,-4.9,6.566,0.013,-10.109,14.6,3.348,-10.133,-46.219,42.1,-2.588,-46.312,-104.312,-37.8,2.889,-104.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4225,0.671,-26.3,-8.633,0.750,6.746,7.3,10.016,6.727,32.250,18.0,11.914,32.188,98.188,-9.0,-6.379,98.188,0.000,2.1,6.168,-0.006,-10.086,9.9,3.523,-10.109,-46.094,40.8,-2.223,-46.219,-104.375,-33.5,2.533,-104.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4240,0.653,-22.9,-8.383,0.671,6.746,4.2,10.086,6.746,32.250,12.6,12.328,32.250,98.188,-6.2,-7.508,98.188,0.009,4.6,5.797,0.000,-10.062,15.0,3.461,-10.086,-46.062,37.2,-1.972,-46.094,-104.438,-28.0,2.477,-104.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4258,0.593,-26.3,-9.141,0.653,6.754,3.6,9.797,6.746,32.250,3.0,12.977,32.250,98.125,-16.6,-7.656,98.188,0.022,6.5,5.711,0.009,-10.047,10.6,3.391,-10.062,-46.000,33.5,-1.735,-46.062,-104.438,-22.4,2.289,-104.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4278,0.549,-23.1,-9.117,0.593,6.746,-0.4,9.695,6.754,32.219,-2.5,13.531,32.250,98.062,-24.4,-9.352,98.125,0.028,3.6,5.418,0.022,-10.023,10.7,3.590,-10.047,-45.906,36.5,-1.729,-46.000,-104.500,-19.9,2.189,-104.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4298,0.518,-16.8,-6.273,0.549,6.742,-2.5,7.938,6.746,32.188,-7.4,12.414,32.219,97.938,-38.7,-8.141,98.062,0.035,0.3,-0.660,0.028,-9.984,16.5,1.646,-10.023,-45.875,32.7,-3.656,-45.906,-104.500,-15.0,3.758,-104.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4318,0.537,2.5,-1.101,0.518,6.734,-4.2,6.488,6.742,32.188,-8.8,11.438,32.188,97.875,-51.3,-6.773,97.938,0.003,-11.8,-1.580,0.035,-9.984,7.6,0.505,-9.984,-45.812,32.2,-5.230,-45.875,-104.500,-3.3,4.594,-104.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4338,0.596,21.8,-0.511,0.537,6.695,-14.1,6.152,6.734,32.156,-14.9,10.117,32.188,97.688,-64.6,-6.164,97.875,-0.078,-30.9,-0.773,0.003,-9.992,-3.4,0.010,-9.984,-45.781,19.1,-6.562,-45.812,-104.500,6.0,5.973,-104.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4358,0.709,45.7,-1.810,0.596,6.648,-19.7,6.238,6.695,32.094,-22.3,10.461,32.156,97.562,-72.2,-6.180,97.688,-0.188,-47.2,0.602,-0.078,-10.000,-2.9,0.056,-9.992,-45.781,2.0,-5.992,-45.781,-104.438,22.6,5.773,-104.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4378,0.813,49.5,-3.721,0.709,6.602,-20.7,6.129,6.648,32.031,-30.8,11.328,32.094,97.375,-74.1,-6.461,97.562,-0.314,-57.1,2.531,-0.188,-10.016,-4.8,0.025,-10.000,-45.812,-9.3,-5.566,-45.781,-104.375,35.7,5.867,-104.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4398,0.926,52.2,-4.648,0.813,6.559,-20.8,6.023,6.602,31.984,-25.9,12.672,32.031,97.250,-82.1,-7.133,97.375,-0.446,-61.7,4.105,-0.314,-10.031,-6.5,0.146,-10.016,-45.844,-14.7,-5.367,-45.812,-104.250,42.9,5.688,-104.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4418,1.023,47.8,-4.992,0.926,6.527,-19.2,5.152,6.559,31.922,-28.2,12.703,31.984,97.062,-86.9,-6.789,97.250,-0.562,-59.8,4.996,-0.446,-10.039,-4.1,-0.665,-10.031,-45.938,-29.9,-6.160,-45.844,-104.125,53.4,6.457,-104.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4438,1.120,46.8,-4.973,1.023,6.520,-10.0,3.838,6.527,31.844,-32.0,11.289,31.922,96.875,-85.4,-5.160,97.062,-0.662,-54.3,5.953,-0.562,-10.062,-6.1,-1.226,-10.039,-46.000,-34.1,-8.422,-45.938,-104.000,67.1,7.492,-104.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4458,1.195,42.8,-4.723,1.120,6.504,-7.6,1.842,6.520,31.766,-39.4,9.695,31.844,96.688,-82.9,-2.646,96.875,-0.725,-38.8,6.809,-0.662,-10.094,-13.7,-3.145,-10.062,-46.125,-52.2,-10.242,-46.000,-103.812,77.5,8.047,-104.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4479,1.252,32.8,-5.094,1.195,6.473,-13.3,1.217,6.504,31.656,-48.3,10.305,31.766,96.562,-75.3,-2.533,96.688,-0.766,-25.8,5.578,-0.725,-10.125,-16.1,-3.361,-10.094,-46.281,-66.7,-9.711,-46.125,-103.625,92.7,8.023,-103.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4505,1.355,31.8,-5.707,1.252,6.402,-23.2,-0.384,6.473,31.484,-58.7,8.844,31.656,96.438,-50.9,0.991,96.562,-0.788,-10.6,9.430,-0.766,-10.227,-33.6,-4.523,-10.125,-46.562,-89.6,-11.844,-46.281,-103.250,116.0,8.523,-103.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4526,1.394,22.1,-10.805,1.355,6.328,-32.8,-0.352,6.402,31.344,-68.0,7.426,31.484,96.375,-30.3,1.579,96.438,-0.722,17.9,10.117,-0.788,-10.328,-43.7,-3.939,-10.227,-46.812,-113.6,-11.812,-46.562,-103.000,132.5,8.570,-103.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4548,1.391,6.2,-9.688,1.394,6.254,-35.5,0.401,6.328,31.188,-73.1,8.211,31.344,96.438,-0.7,1.582,96.375,-0.622,39.7,9.266,-0.722,-10.461,-57.8,-3.748,-10.328,-47.094,-131.4,-11.688,-46.812,-102.688,140.6,5.340,-103.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4574,1.327,-16.6,-8.078,1.391,6.137,-37.5,0.715,6.254,30.938,-81.6,8.719,31.188,96.500,32.7,0.818,96.438,-0.417,63.5,6.465,-0.622,-10.656,-60.7,-4.152,-10.461,-47.531,-141.1,-10.664,-47.094,-102.250,147.1,5.066,-102.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4590,1.299,-21.5,-7.520,1.327,6.121,-29.2,0.782,6.137,30.859,-79.4,9.273,30.938,96.562,42.1,0.566,96.500,-0.330,72.6,5.680,-0.417,-10.711,-59.0,-5.191,-10.656,-47.656,-140.8,-10.922,-47.531,-102.125,136.0,0.937,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4601,1.277,-21.4,-7.152,1.299,6.090,-29.3,0.747,6.121,30.797,-75.1,9.516,30.859,96.625,51.8,0.379,96.562,-0.260,70.4,4.836,-0.330,-10.750,-48.5,-5.715,-10.711,-47.812,-139.8,-10.938,-47.656,-102.000,133.2,0.789,-102.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4618,1.208,-30.4,-5.602,1.277,6.047,-24.0,1.396,6.090,30.672,-66.7,9.250,30.797,96.812,62.5,-0.278,96.625,-0.078,81.2,4.035,-0.260,-10.820,-40.2,-6.992,-10.750,-48.062,-132.5,-11.289,-47.812,-101.812,110.6,-2.529,-102.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4638,1.187,-17.6,-4.820,1.208,6.020,-17.9,1.421,6.047,30.578,-53.4,8.461,30.672,97.000,78.9,-0.650,96.812,0.085,82.4,2.289,-0.078,-10.859,-26.0,-7.559,-10.820,-48.312,-125.2,-11.453,-48.062,-101.688,78.8,-2.656,-101.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4658,1.164,-12.4,-4.812,1.187,6.008,-10.9,1.070,6.020,30.500,-44.3,7.844,30.578,97.188,85.8,-0.995,97.000,0.223,72.8,0.758,0.085,-10.898,-20.1,-8.703,-10.859,-48.531,-112.4,-11.203,-48.312,-101.625,50.4,-2.799,-101.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4678,1.180,1.2,-5.199,1.164,6.000,-5.4,0.412,6.008,30.438,-35.4,7.461,30.500,97.375,93.1,-1.479,97.188,0.336,60.5,1.482,0.223,-10.945,-22.2,-9.609,-10.898,-48.688,-91.4,-11.992,-48.531,-101.625,13.8,-2.855,-101.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4698,1.205,10.7,-5.914,1.180,5.992,-5.4,-0.101,6.000,30.391,-28.7,6.477,30.438,97.562,102.7,-2.041,97.375,0.427,49.4,2.680,0.336,-11.000,-27.2,-9.969,-10.945,-48.812,-78.0,-11.953,-48.688,-101.688,-27.2,-2.373,-101.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4718,1.211,7.4,-6.000,1.205,5.992,-2.2,-1.136,5.992,30.344,-24.3,4.180,30.391,97.812,106.6,-2.957,97.562,0.512,46.0,4.125,0.427,-11.070,-31.7,-9.539,-11.000,-48.938,-58.5,-10.992,-48.812,-101.875,-54.2,-0.409,-101.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4742,1.202,-1.4,-5.828,1.211,5.984,-3.2,-1.082,5.992,30.281,-28.1,4.086,30.344,98.000,105.9,-3.525,97.812,0.562,34.5,5.023,0.512,-11.133,-30.1,-9.539,-11.070,-49.000,-43.2,-11.273,-48.938,-102.062,-80.6,0.544,-101.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4764,1.177,-8.2,-4.625,1.202,5.969,-6.6,-2.301,5.984,30.172,-30.5,2.293,30.281,98.312,101.2,-4.359,98.000,0.637,26.4,6.426,0.562,-11.211,-25.7,-9.477,-11.133,-49.031,-18.2,-10.266,-49.000,-102.375,-109.4,3.703,-102.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4786,1.136,-15.2,-3.643,1.177,5.945,-8.6,-2.467,5.969,30.078,-41.3,1.585,30.172,98.500,94.4,-4.406,98.312,0.690,25.1,6.801,0.637,-11.266,-26.5,-8.602,-11.211,-49.031,-1.6,-9.742,-49.031,-102.625,-121.3,3.965,-102.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4808,1.092,-19.5,-0.441,1.136,5.914,-13.9,-0.960,5.945,29.984,-48.4,1.312,30.078,98.688,87.4,-4.641,98.500,0.741,24.1,1.109,0.690,-11.289,-19.2,-5.094,-11.266,-49.000,9.3,-9.430,-49.031,-102.875,-123.1,7.668,-102.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4822,1.073,-19.0,1.231,1.092,5.902,-11.3,-0.262,5.914,29.922,-48.7,1.430,29.984,98.750,82.6,-4.480,98.688,0.753,19.6,1.449,0.741,-11.312,-19.2,-5.457,-11.289,-48.969,12.9,-9.578,-49.000,-103.000,-122.4,7.320,-102.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4838,1.067,-7.3,2.641,1.073,5.859,-17.4,1.670,5.902,29.812,-54.4,3.662,29.922,98.875,71.7,-4.078,98.750,0.734,-0.6,-1.180,0.753,-11.312,-10.1,-2.738,-11.312,-48.938,18.2,-6.500,-48.969,-103.250,-112.8,6.238,-103.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4858,1.089,6.8,1.536,1.067,5.848,-10.1,3.064,5.859,29.703,-53.3,6.559,29.812,99.000,59.5,-4.176,98.875,0.684,-18.2,-0.524,0.734,-11.297,3.3,-0.975,-11.312,-48.875,27.8,-2.520,-48.938,-103.438,-98.2,5.305,-103.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4878,1.130,15.8,-0.834,1.089,5.852,-2.2,2.707,5.848,29.641,-39.1,6.824,29.703,99.062,45.1,-4.258,99.000,0.590,-36.3,1.314,0.684,-11.273,10.3,-0.698,-11.297,-48.750,44.7,-1.905,-48.875,-103.625,-101.9,5.586,-103.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4898,1.187,24.4,-1.754,1.130,5.898,14.7,2.428,5.852,29.594,-25.8,6.332,29.641,99.125,36.5,-4.402,99.062,0.458,-55.2,2.764,0.590,-11.227,18.3,-0.588,-11.273,-48.625,60.4,-3.107,-48.750,-103.812,-91.4,5.137,-103.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4918,1.230,24.4,-1.399,1.187,5.945,20.7,2.098,5.898,29.625,1.7,5.664,29.594,99.188,22.5,-4.359,99.125,0.326,-62.8,3.250,0.458,-11.172,22.9,-0.967,-11.227,-48.469,70.1,-4.992,-48.625,-103.938,-79.6,5.223,-103.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4938,1.277,25.0,-1.583,1.230,6.016,27.8,1.324,5.945,29.672,17.2,5.371,29.625,99.188,14.2,-4.473,99.188,0.173,-71.5,4.730,0.326,-11.117,25.0,-0.832,-11.172,-48.312,75.9,-5.582,-48.469,-104.062,-65.1,5.480,-103.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4958,1.318,22.2,-1.703,1.277,6.098,35.9,0.960,6.016,29.734,26.4,6.613,29.672,99.188,1.1,-5.961,99.188,0.035,-70.6,7.004,0.173,-11.078,21.9,-0.274,-11.117,-48.156,74.8,-3.174,-48.312,-104.188,-62.8,4.969,-104.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4978,1.353,18.2,-12.648,1.318,6.180,38.5,3.344,6.098,29.844,43.2,9.297,29.734,99.125,-17.8,-7.051,99.188,-0.072,-58.0,15.359,0.035,-11.016,28.1,2.984,-11.078,-48.031,73.7,-1.319,-48.156,-104.250,-49.6,4.016,-104.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4998,1.324,-3.0,-14.055,1.353,6.289,48.6,3.273,6.180,29.984,65.6,9.984,29.844,99.000,-33.8,-6.855,99.125,-0.107,-32.9,12.922,-0.072,-10.945,32.3,2.385,-11.016,-47.844,84.1,-2.174,-48.031,-104.375,-44.9,3.566,-104.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5021,1.221,-34.2,-11.672,1.324,6.422,59.4,3.461,6.289,30.172,81.8,9.938,29.984,98.875,-54.5,-6.832,99.000,-0.072,-0.2,10.953,-0.107,-10.852,42.2,2.318,-10.945,-47.688,78.8,-3.145,-47.844,-104.438,-37.4,2.943,-104.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5042,1.092,-54.1,-9.477,1.221,6.547,60.2,3.430,6.422,30.375,97.5,9.766,30.172,98.750,-66.1,-6.758,98.875,-0.006,22.2,8.156,-0.072,-10.766,45.2,1.638,-10.852,-47.531,75.9,-3.576,-47.688,-104.500,-32.8,2.549,-104.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5064,0.901,-61.3,-7.887,1.092,6.703,50.6,4.691,6.547,30.719,110.9,9.984,30.375,98.500,-83.3,-6.801,98.750,0.116,39.1,5.418,-0.006,-10.625,47.8,0.399,-10.766,-47.344,65.8,-3.900,-47.531,-104.562,-25.7,1.945,-104.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5089,0.766,-67.2,-7.043,0.901,6.758,33.2,6.180,6.703,30.969,117.4,9.883,30.719,98.312,-93.8,-5.016,98.500,0.195,40.1,3.482,0.116,-10.531,47.6,-0.261,-10.625,-47.219,64.7,-4.457,-47.344,-104.625,-29.5,1.362,-104.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5105,0.687,-49.4,-7.273,0.766,6.762,12.8,7.309,6.758,31.219,120.6,10.164,30.969,98.062,-105.3,-4.180,98.312,0.251,32.0,2.615,0.195,-10.453,43.8,-0.884,-10.531,-47.094,56.2,-4.836,-47.219,-104.688,-26.7,1.168,-104.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5118,0.637,-48.9,-6.773,0.687,6.766,9.6,8.188,6.762,31.344,123.4,10.859,31.219,97.938,-107.1,-4.023,98.062,0.282,32.0,2.701,0.251,-10.422,37.8,-1.306,-10.453,-47.062,58.0,-4.938,-47.094,-104.688,-25.4,0.813,-104.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5138,0.562,-43.1,-6.043,0.637,6.750,-1.7,9.234,6.766,31.562,115.8,11.531,31.344,97.750,-105.1,-3.174,97.938,0.308,18.7,2.908,0.282,-10.359,31.0,-1.558,-10.422,-46.969,43.6,-4.766,-47.062,-104.750,-29.2,0.608,-104.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5158,0.527,-25.8,-6.020,0.562,6.738,-5.0,10.523,6.750,31.797,117.0,12.812,31.562,97.562,-96.0,-3.283,97.750,0.320,10.1,3.352,0.308,-10.328,20.3,-1.170,-10.359,-46.906,39.3,-4.770,-46.969,-104.812,-30.5,0.532,-104.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
