t,q0,dq0,tau0,cur0,cmd0,q1,dq1,tau1,cur1,cmd1,q2,dq2,tau2,cur2,cmd2,q3,dq3,tau3,cur3,cmd3,q4,dq4,tau4,cur4,cmd4,q5,dq5,tau5,cur5,cmd5,q6,dq6,tau6,cur6,cmd6,q7,dq7,tau7,cur7,cmd7,q8,dq8,tau8,cur8,cmd8,q9,dq9,tau9,cur9,cmd9
3071.8359,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8379,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8399,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8419,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8439,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8459,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8479,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8499,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8519,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8539,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8559,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8579,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8599,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8619,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8639,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8659,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8679,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8699,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8719,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8739,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8759,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8779,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8799,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8819,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8839,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8859,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8879,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8899,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8919,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8939,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8959,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8979,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.8999,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9019,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9039,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9059,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9079,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9099,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9119,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9139,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9159,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9179,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9199,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9219,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9239,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9259,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9279,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9299,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9319,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9339,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9359,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9379,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9399,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9419,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9439,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9459,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9479,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9499,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9519,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9539,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3071.9559,-1.666,27.8,5.363,5.363,0.000,6.398,-4.3,4.852,4.852,0.000,31.516,35.4,6.262,6.262,0.000,93.875,-1.2,-7.113,-7.113,0.000,-1.977,-47.6,-0.768,-0.768,0.000,-7.070,0.5,-2.104,-2.104,0.000,-32.844,-34.2,-16.531,-16.531,0.000,-98.188,-1.1,7.336,7.336,0.000,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
