t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
2.4320,1.277,-8.2,-4.922,1.299,3.098,-20.1,-2.514,3.139,29.953,-32.9,0.539,30.016,95.562,70.4,-4.688,95.438,-0.376,6.9,9.219,-0.386,-8.031,-11.8,-7.605,-8.016,-47.094,26.8,-9.461,-47.156,-102.500,-64.8,3.895,-102.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4340,1.255,-8.7,-5.516,1.277,3.031,-28.3,-2.123,3.098,29.875,-35.7,0.460,29.953,95.688,64.1,-4.199,95.562,-0.342,13.1,8.438,-0.376,-8.047,-9.9,-7.035,-8.031,-47.031,29.3,-9.227,-47.094,-102.625,-55.7,3.840,-102.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4360,1.227,-11.7,-5.730,1.255,2.953,-35.5,-0.804,3.031,29.797,-36.8,0.795,29.875,95.750,54.2,-3.600,95.688,-0.323,8.5,1.561,-0.342,-8.062,-7.5,-4.086,-8.047,-46.969,32.1,-9.859,-47.031,-102.688,-47.8,4.414,-102.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4380,1.208,-9.0,0.313,1.227,2.881,-35.1,2.174,2.953,29.703,-40.9,1.507,29.797,95.875,46.4,-3.203,95.750,-0.320,1.6,0.911,-0.323,-8.055,-0.4,-3.658,-8.062,-46.938,20.8,-9.219,-46.969,-102.750,-40.1,4.359,-102.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4400,1.221,1.3,0.539,1.208,2.824,-30.4,3.086,2.881,29.625,-39.1,2.830,29.703,95.938,39.0,-2.652,95.875,-0.358,-10.3,1.028,-0.320,-8.039,5.9,-4.227,-8.055,-46.906,22.2,-8.023,-46.938,-102.812,-28.3,4.160,-102.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4420,1.277,18.0,-0.134,1.221,2.809,-16.4,2.510,2.824,29.578,-27.1,3.766,29.625,96.000,34.9,-2.260,95.938,-0.449,-32.5,2.621,-0.358,-8.008,10.6,-4.969,-8.039,-46.875,17.2,-7.840,-46.906,-102.812,-19.5,4.086,-102.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4440,1.350,29.4,-0.925,1.277,2.830,3.6,1.591,2.809,29.562,-18.4,3.219,29.578,96.062,26.3,-2.012,96.000,-0.540,-41.3,3.734,-0.449,-7.977,14.4,-5.398,-8.008,-46.812,17.8,-8.234,-46.875,-102.812,-8.0,4.191,-102.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4460,1.415,30.7,-1.450,1.350,2.846,8.6,0.977,2.830,29.562,-5.4,2.748,29.562,96.062,16.0,-1.816,96.062,-0.640,-46.2,6.461,-0.540,-7.965,11.1,-6.000,-7.977,-46.781,19.8,-9.438,-46.812,-102.812,5.5,4.309,-102.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4482,1.494,35.2,-2.451,1.415,2.871,11.5,-0.068,2.846,29.562,0.3,1.339,29.562,96.125,15.2,-1.647,96.062,-0.734,-45.4,7.418,-0.640,-7.957,6.6,-5.883,-7.965,-46.781,11.9,-10.273,-46.781,-102.812,12.8,4.625,-102.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4505,1.550,30.4,-3.115,1.494,2.912,18.4,-0.832,2.871,29.594,7.9,1.030,29.562,96.125,14.8,-1.461,96.125,-0.816,-40.9,8.492,-0.734,-7.957,3.7,-6.309,-7.957,-46.781,5.7,-10.656,-46.781,-102.750,22.0,4.727,-102.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4527,1.601,26.5,-4.086,1.550,2.922,8.4,-1.336,2.912,29.609,11.0,1.187,29.594,96.125,10.2,-1.299,96.125,-0.857,-26.1,7.230,-0.816,-7.965,-1.7,-6.520,-7.957,-46.812,-7.9,-10.695,-46.781,-102.688,29.7,5.238,-102.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4545,1.635,21.6,-3.494,1.601,2.943,9.0,-1.345,2.922,29.609,4.7,1.861,29.609,96.188,9.8,-1.313,96.125,-0.895,-22.7,6.172,-0.857,-7.973,-4.5,-6.281,-7.965,-46.812,-12.4,-10.602,-46.812,-102.625,34.4,5.281,-102.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4560,1.650,13.5,-2.965,1.635,2.947,4.9,-0.182,2.943,29.625,3.9,2.975,29.609,96.188,3.6,-2.260,96.188,-0.885,-6.3,3.639,-0.895,-7.973,-0.4,-5.148,-7.973,-46.875,-16.0,-10.523,-46.812,-102.500,46.0,5.445,-102.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4581,1.670,10.6,-1.724,1.650,2.949,3.0,0.097,2.947,29.625,5.4,2.420,29.625,96.188,1.8,-1.924,96.188,-0.891,-3.5,4.219,-0.885,-7.973,-1.1,-5.805,-7.973,-46.906,-21.4,-11.844,-46.875,-102.375,56.5,6.043,-102.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4600,1.707,15.9,-2.541,1.670,2.941,-0.9,0.020,2.949,29.656,7.2,1.707,29.625,96.188,-2.9,-1.611,96.188,-0.897,-3.5,7.547,-0.891,-7.949,6.6,-6.395,-7.973,-46.969,-23.5,-12.977,-46.906,-102.250,61.5,6.465,-102.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4620,1.720,9.2,-5.617,1.707,2.934,-3.2,-1.113,2.941,29.672,8.4,1.448,29.656,96.188,-1.3,-0.455,96.188,-0.873,6.6,10.906,-0.897,-7.938,7.5,-8.672,-7.949,-47.031,-22.5,-13.586,-46.969,-102.062,70.9,7.227,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4640,1.726,4.2,-8.367,1.720,2.918,-6.2,-1.412,2.934,29.688,9.3,1.186,29.672,96.188,-3.9,0.653,96.188,-0.810,22.2,10.422,-0.873,-7.953,-2.9,-8.508,-7.938,-47.094,-26.1,-14.266,-47.031,-101.875,85.7,5.387,-102.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4660,1.688,-10.7,-7.332,1.726,2.900,-8.9,-0.921,2.918,29.703,8.5,1.366,29.688,96.188,1.3,0.776,96.188,-0.715,36.3,7.988,-0.810,-7.969,-7.8,-8.297,-7.953,-47.125,-23.9,-14.641,-47.094,-101.750,90.2,4.801,-101.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4680,1.642,-17.7,-6.160,1.688,2.891,-5.7,-0.543,2.900,29.734,7.8,1.527,29.703,96.188,8.0,0.582,96.188,-0.596,51.2,6.996,-0.715,-7.988,-9.5,-8.445,-7.969,-47.188,-24.0,-14.984,-47.125,-101.562,89.9,4.000,-101.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4700,1.585,-23.0,-5.949,1.642,2.869,-9.1,-0.512,2.891,29.750,7.1,1.543,29.734,96.250,14.6,0.417,96.188,-0.496,51.2,6.789,-0.596,-8.000,-7.9,-8.234,-7.988,-47.219,-18.2,-15.047,-47.188,-101.375,86.2,4.117,-101.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4720,1.522,-27.9,-5.086,1.585,2.871,-2.1,-0.559,2.869,29.750,5.7,1.721,29.750,96.312,18.5,0.343,96.250,-0.370,57.8,5.367,-0.496,-8.016,-5.8,-8.547,-8.000,-47.250,-14.3,-15.625,-47.219,-101.188,84.3,3.131,-101.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4741,1.479,-24.8,-4.828,1.522,2.875,0.7,-0.426,2.871,29.750,0.7,2.059,29.750,96.312,21.7,0.249,96.312,-0.257,58.3,5.430,-0.370,-8.039,-7.3,-8.883,-8.016,-47.250,-11.9,-15.984,-47.250,-101.062,76.4,2.754,-101.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4763,1.443,-21.0,-3.893,1.479,2.871,-0.0,-0.187,2.875,29.781,5.5,2.078,29.750,96.375,25.6,0.063,96.312,-0.173,49.6,4.492,-0.257,-8.070,-13.9,-9.047,-8.039,-47.281,-11.6,-15.930,-47.250,-100.938,67.8,2.332,-101.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4785,1.431,-11.5,-3.703,1.443,2.875,-0.8,-0.340,2.871,29.766,1.6,2.047,29.781,96.438,27.1,-0.160,96.375,-0.100,41.5,4.508,-0.173,-8.070,-6.0,-9.227,-8.070,-47.312,-8.9,-15.930,-47.281,-100.812,57.3,2.713,-100.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4804,1.425,-6.1,-3.951,1.431,2.887,3.1,-0.209,2.875,29.766,-4.5,1.938,29.766,96.500,28.8,-0.406,96.438,-0.044,34.6,4.855,-0.100,-8.102,-11.4,-9.023,-8.070,-47.312,-5.5,-15.945,-47.312,-100.750,48.3,3.891,-100.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4820,1.431,0.2,-4.285,1.425,2.891,2.0,-0.365,2.887,29.750,-5.5,1.953,29.766,96.625,37.8,-0.593,96.500,-0.025,18.3,5.270,-0.044,-8.125,-11.9,-9.188,-8.102,-47.312,-6.6,-16.047,-47.312,-100.688,42.0,5.395,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4840,1.428,-2.4,-4.305,1.431,2.893,2.6,-0.667,2.891,29.734,-10.3,1.860,29.750,96.688,34.0,-0.904,96.625,-0.013,9.2,6.195,-0.025,-8.164,-14.3,-9.039,-8.125,-47.312,-1.4,-16.016,-47.312,-100.625,37.1,6.973,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4860,1.431,-1.8,-3.789,1.428,2.885,-2.1,0.501,2.893,29.703,-12.7,2.869,29.734,96.750,31.9,-2.477,96.688,0.000,5.7,1.365,-0.013,-8.203,-17.6,-6.875,-8.164,-47.312,-3.1,-15.031,-47.312,-100.500,38.4,6.121,-100.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4880,1.450,4.6,0.856,1.431,2.885,-2.2,1.438,2.885,29.688,-10.9,3.344,29.703,96.750,23.2,-2.676,96.750,-0.025,-6.3,-0.045,0.000,-8.219,-10.5,-6.461,-8.203,-47.312,-3.2,-13.984,-47.312,-100.500,29.8,5.871,-100.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4900,1.487,12.7,2.088,1.450,2.896,1.7,1.548,2.885,29.688,-7.2,3.562,29.688,96.812,15.2,-2.275,96.750,-0.104,-28.2,-0.005,-0.025,-8.211,-1.8,-6.586,-8.219,-47.312,3.0,-13.438,-47.312,-100.438,30.4,5.535,-100.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4920,1.562,28.3,0.600,1.487,2.922,7.6,0.871,2.896,29.672,-7.8,3.168,29.688,96.812,10.9,-2.096,96.812,-0.191,-37.1,3.398,-0.104,-8.203,3.7,-7.215,-8.211,-47.312,2.0,-13.320,-47.312,-100.375,25.9,5.621,-100.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4940,1.653,40.4,0.123,1.562,2.943,9.1,0.844,2.922,29.688,0.7,3.297,29.672,96.812,1.7,-1.673,96.812,-0.320,-53.8,3.785,-0.191,-8.188,5.3,-7.293,-8.203,-47.312,1.3,-13.555,-47.312,-100.375,19.5,5.871,-100.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4960,1.738,42.8,-1.680,1.653,2.973,12.0,0.443,2.943,29.688,2.3,3.268,29.688,96.812,-2.1,-1.902,96.812,-0.420,-52.0,5.801,-0.320,-8.156,11.2,-7.609,-8.188,-47.312,-2.8,-12.984,-47.312,-100.312,17.9,6.160,-100.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.4980,1.817,38.5,-1.803,1.738,3.000,14.6,0.655,2.973,29.703,4.9,3.412,29.688,96.750,-7.6,-2.234,96.812,-0.521,-50.1,5.016,-0.420,-8.148,9.8,-6.676,-8.156,-47.312,-3.0,-12.516,-47.312,-100.312,14.9,6.723,-100.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5000,1.901,40.3,-3.521,1.817,3.016,11.1,0.556,3.000,29.719,7.0,3.523,29.703,96.750,-10.2,-2.217,96.750,-0.615,-47.6,6.137,-0.521,-8.141,8.2,-6.156,-8.148,-47.344,-8.7,-12.219,-47.312,-100.250,12.1,7.066,-100.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5020,1.968,36.1,-4.145,1.901,3.031,6.1,0.125,3.016,29.734,7.6,3.996,29.719,96.750,-12.7,-3.240,96.750,-0.681,-38.6,6.695,-0.615,-8.133,5.4,-5.543,-8.141,-47.344,-7.6,-10.539,-47.344,-100.250,9.6,7.133,-100.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5040,2.008,26.7,-3.998,1.968,3.062,10.6,0.699,3.031,29.750,10.7,5.082,29.734,96.688,-22.9,-3.268,96.750,-0.731,-30.2,5.617,-0.681,-8.125,4.8,-4.766,-8.133,-47.375,-6.9,-9.836,-47.344,-100.250,8.8,6.703,-100.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5062,2.031,17.3,-3.506,2.008,3.100,15.8,0.555,3.062,29.797,16.0,5.176,29.750,96.625,-25.0,-3.580,96.688,-0.769,-23.4,5.008,-0.731,-8.102,8.0,-4.281,-8.125,-47.375,-2.2,-9.086,-47.375,-100.188,10.0,6.492,-100.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5089,2.039,5.5,-3.168,2.031,3.133,13.6,1.306,3.100,29.875,24.8,5.629,29.797,96.500,-32.3,-3.492,96.625,-0.797,-13.6,3.766,-0.769,-8.047,14.2,-3.707,-8.102,-47.344,6.7,-8.633,-47.375,-100.188,5.2,5.953,-100.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5107,2.055,9.9,-3.129,2.039,3.154,17.0,1.245,3.133,29.891,22.5,5.477,29.875,96.438,-41.2,-3.379,96.500,-0.797,-8.2,3.617,-0.797,-8.031,17.6,-3.709,-8.047,-47.344,6.2,-8.688,-47.344,-100.188,2.5,5.918,-100.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5120,2.062,7.0,-3.111,2.055,3.188,19.3,1.563,3.154,29.969,30.7,5.836,29.891,96.375,-49.8,-3.652,96.438,-0.813,-5.9,2.855,-0.797,-7.988,19.1,-3.076,-8.031,-47.312,9.3,-7.594,-47.344,-100.188,2.1,5.570,-100.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5140,2.080,10.0,-3.223,2.062,3.221,17.9,2.645,3.188,30.047,41.6,7.797,29.969,96.250,-49.8,-4.727,96.375,-0.829,-5.3,1.975,-0.813,-7.957,17.3,-1.775,-7.988,-47.281,15.9,-6.258,-47.312,-100.188,-2.1,4.789,-100.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5160,2.084,5.0,-3.404,2.080,3.275,25.8,3.018,3.221,30.125,42.4,8.648,30.047,96.125,-59.6,-5.164,96.250,-0.869,-14.7,2.506,-0.829,-7.914,19.6,-1.600,-7.957,-47.219,20.8,-5.363,-47.281,-100.250,-8.8,4.102,-100.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5180,2.100,4.8,-4.961,2.084,3.336,27.8,3.844,3.275,30.266,55.7,11.203,30.125,96.000,-72.9,-6.508,96.125,-0.882,-9.9,7.641,-0.869,-7.859,26.5,-0.067,-7.914,-47.156,33.5,-2.834,-47.219,-100.250,-14.8,1.154,-100.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5200,2.086,-3.5,-10.516,2.100,3.434,40.4,3.850,3.336,30.406,63.8,10.203,30.266,95.812,-83.2,-5.328,96.000,-0.888,-6.0,7.004,-0.882,-7.812,26.2,-0.236,-7.859,-47.062,44.3,-3.670,-47.156,-100.312,-28.2,1.107,-100.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5220,2.027,-20.8,-8.930,2.086,3.531,44.7,3.902,3.434,30.578,77.7,9.742,30.406,95.625,-84.1,-4.367,95.812,-0.854,7.3,5.883,-0.888,-7.762,25.7,-0.320,-7.812,-46.938,54.9,-4.582,-47.062,-100.438,-44.0,1.355,-100.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5240,1.942,-35.1,-7.516,2.027,3.615,42.4,4.719,3.531,30.750,85.9,9.445,30.578,95.438,-92.9,-3.270,95.625,-0.807,17.3,5.328,-0.854,-7.711,25.6,-0.080,-7.762,-46.812,58.9,-5.262,-46.938,-100.562,-52.0,1.646,-100.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5260,1.846,-45.0,-7.488,1.942,3.668,30.9,5.816,3.615,30.922,86.7,9.484,30.750,95.250,-98.1,-1.600,95.438,-0.759,21.4,5.605,-0.807,-7.684,18.4,-0.132,-7.711,-46.688,61.8,-5.938,-46.812,-100.688,-61.0,2.010,-100.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5280,1.758,-45.5,-6.945,1.846,3.684,15.7,7.164,3.668,31.062,80.6,9.578,30.922,95.062,-95.1,0.304,95.250,-0.709,23.8,4.902,-0.759,-7.652,15.7,-0.224,-7.684,-46.562,59.9,-6.492,-46.688,-100.812,-70.9,2.350,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5300,1.688,-37.7,-6.953,1.758,3.691,8.1,8.570,3.684,31.203,72.8,9.477,31.062,94.875,-80.5,3.322,95.062,-0.656,25.2,4.465,-0.709,-7.625,13.8,-0.260,-7.652,-46.438,58.2,-6.750,-46.562,-101.000,-77.4,2.283,-100.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5322,1.645,-39.7,-7.152,1.688,3.674,-0.6,9.531,3.691,31.281,70.7,9.289,31.203,94.875,-70.3,3.494,94.875,-0.637,22.7,3.602,-0.656,-7.609,15.3,-0.261,-7.625,-46.375,55.6,-6.543,-46.438,-101.062,-81.9,2.467,-101.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5343,1.566,-29.1,-6.594,1.645,3.678,0.3,10.742,3.674,31.438,54.5,10.547,31.281,94.750,-37.2,3.373,94.875,-0.571,21.0,3.189,-0.637,-7.594,9.7,-0.055,-7.609,-46.250,45.5,-6.254,-46.375,-101.312,-83.4,2.697,-101.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5364,1.538,-19.3,-6.844,1.566,3.682,1.0,11.719,3.678,31.516,47.2,10.789,31.438,94.812,-6.9,2.102,94.750,-0.549,14.8,3.672,-0.571,-7.590,5.9,0.554,-7.594,-46.188,43.8,-5.500,-46.250,-101.500,-88.3,2.850,-101.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5386,1.513,-13.7,-6.848,1.538,3.703,7.0,11.859,3.682,31.594,42.3,10.750,31.516,94.812,14.3,1.426,94.812,-0.527,12.4,3.766,-0.549,-7.574,4.9,0.976,-7.590,-46.125,33.7,-5.156,-46.188,-101.688,-90.6,3.820,-101.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5402,1.484,-13.4,-7.316,1.513,3.730,12.5,11.531,3.703,31.641,29.5,10.367,31.594,94.938,35.6,0.327,94.812,-0.530,3.3,4.113,-0.527,-7.555,7.9,1.309,-7.574,-46.062,27.3,-4.242,-46.125,-101.875,-84.8,3.807,-101.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5420,1.462,-11.6,-7.516,1.484,3.746,9.9,11.656,3.730,31.656,17.7,10.484,31.641,95.062,48.6,-0.456,94.938,-0.537,-2.4,4.758,-0.530,-7.531,9.2,1.776,-7.555,-46.000,27.6,-3.555,-46.062,-102.000,-80.7,4.086,-101.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5440,1.443,-9.2,-7.656,1.462,3.766,9.5,10.922,3.746,31.656,4.6,9.430,31.656,95.188,55.3,-3.186,95.062,-0.527,3.1,5.176,-0.537,-7.492,16.2,2.188,-7.531,-45.969,24.9,-2.408,-46.000,-102.188,-74.9,4.434,-102.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5460,1.435,-6.5,-8.219,1.443,3.771,6.7,10.094,3.766,31.625,-9.3,9.422,31.656,95.250,57.6,-3.928,95.188,-0.543,-3.1,5.457,-0.527,-7.453,18.4,1.711,-7.492,-45.906,27.4,-1.563,-45.969,-102.312,-67.2,4.320,-102.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5480,1.438,-0.6,-8.875,1.435,3.771,4.0,9.492,3.771,31.578,-16.7,9.883,31.625,95.375,52.0,-7.516,95.250,-0.543,-1.8,5.383,-0.543,-7.395,26.2,1.562,-7.453,-45.875,27.5,-0.668,-45.906,-102.375,-58.8,4.211,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5500,1.438,0.5,-9.781,1.438,3.744,-6.4,8.672,3.771,31.531,-23.8,9.719,31.578,95.438,38.9,-5.789,95.375,-0.534,2.9,5.148,-0.543,-7.344,26.0,1.016,-7.395,-45.781,32.2,-1.641,-45.875,-102.500,-50.9,3.971,-102.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5520,1.446,5.5,-2.045,1.438,3.719,-10.3,6.898,3.744,31.453,-27.3,7.871,31.531,95.500,28.2,-3.885,95.438,-0.540,0.0,-0.355,-0.534,-7.301,20.9,-0.760,-7.344,-45.750,29.0,-3.955,-45.781,-102.562,-40.4,3.531,-102.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5540,1.487,16.4,-0.894,1.446,3.682,-14.3,5.398,3.719,31.344,-44.2,6.473,31.453,95.562,24.8,-2.506,95.500,-0.603,-19.1,-0.307,-0.540,-7.277,14.8,-2.031,-7.301,-45.688,27.9,-5.520,-45.750,-102.625,-29.4,3.396,-102.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5560,1.569,31.2,-1.905,1.487,3.635,-21.0,3.848,3.682,31.219,-58.1,6.113,31.344,95.562,19.6,-2.049,95.562,-0.678,-32.2,1.662,-0.603,-7.301,-1.3,-2.611,-7.277,-45.688,8.5,-5.730,-45.688,-102.625,-24.2,3.590,-102.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5580,1.666,42.6,-3.043,1.569,3.555,-33.4,3.773,3.635,31.078,-68.8,6.824,31.219,95.625,15.8,-2.275,95.562,-0.756,-36.2,3.289,-0.678,-7.348,-15.1,-2.205,-7.301,-45.750,-10.8,-5.027,-45.688,-102.625,-9.5,3.502,-102.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5607,1.758,45.1,-3.273,1.666,3.490,-35.8,4.582,3.555,30.938,-70.2,7.602,31.078,95.625,12.1,-2.439,95.625,-0.841,-38.1,3.195,-0.756,-7.398,-21.6,-1.291,-7.348,-45.781,-17.1,-5.023,-45.750,-102.625,-2.7,3.230,-102.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5628,1.826,38.3,-2.898,1.758,3.449,-27.5,4.332,3.490,30.812,-65.3,7.152,30.938,95.625,11.5,-1.441,95.625,-0.929,-40.3,4.051,-0.841,-7.461,-27.0,-1.730,-7.398,-45.844,-24.8,-6.453,-45.781,-102.625,0.9,3.496,-102.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5649,1.905,39.0,-4.672,1.826,3.412,-22.0,1.661,3.449,30.672,-67.2,6.328,30.812,95.688,10.1,-1.234,95.625,-1.008,-38.7,6.219,-0.929,-7.535,-33.9,-2.660,-7.461,-45.938,-42.6,-6.211,-45.844,-102.562,13.7,4.219,-102.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5662,1.945,28.1,-4.109,1.905,3.373,-20.3,0.646,3.412,30.547,-65.1,3.812,30.672,95.688,12.1,-1.182,95.688,-1.055,-28.3,12.852,-1.008,-7.621,-40.1,-2.971,-7.535,-46.031,-46.4,-9.031,-45.938,-102.562,21.9,5.195,-102.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5680,1.968,15.7,-9.008,1.945,3.346,-16.5,-0.374,3.373,30.406,-68.2,4.828,30.547,95.750,17.0,-0.820,95.688,-1.029,-1.9,15.039,-1.055,-7.734,-50.6,-4.457,-7.621,-46.188,-69.1,-8.703,-46.031,-102.500,28.8,2.355,-102.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5700,1.939,-4.0,-11.055,1.968,3.305,-19.3,-0.601,3.346,30.266,-70.7,5.305,30.406,95.750,16.4,-0.502,95.750,-0.923,35.8,11.953,-1.029,-7.855,-55.8,-4.121,-7.734,-46.375,-86.4,-7.844,-46.188,-102.375,33.8,2.223,-102.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5720,1.877,-21.4,-9.000,1.939,3.270,-16.7,-0.097,3.305,30.125,-65.9,5.598,30.266,95.812,21.5,-0.310,95.750,-0.788,57.6,8.883,-0.923,-7.957,-53.3,-4.648,-7.855,-46.594,-97.1,-7.438,-46.375,-102.375,31.2,1.581,-102.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5740,1.805,-29.7,-8.047,1.877,3.227,-17.9,-0.056,3.270,29.984,-70.1,7.328,30.125,95.875,24.5,0.265,95.812,-0.605,78.3,6.449,-0.788,-8.023,-38.0,-7.441,-7.957,-46.812,-107.9,-7.633,-46.594,-102.312,27.3,-0.482,-102.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5760,1.741,-30.5,-7.020,1.805,3.195,-14.8,-0.079,3.227,29.875,-58.6,7.371,29.984,95.938,35.1,0.292,95.875,-0.417,89.0,4.793,-0.605,-8.086,-32.5,-8.406,-8.023,-47.062,-115.7,-7.719,-46.812,-102.250,15.4,-1.412,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5780,1.686,-29.0,-6.203,1.741,3.156,-15.6,0.131,3.195,29.766,-50.5,7.145,29.875,96.000,36.6,0.321,95.938,-0.242,89.6,3.262,-0.417,-8.125,-26.7,-9.078,-8.086,-47.281,-112.9,-8.070,-47.062,-102.312,3.7,-1.141,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5800,1.647,-22.3,-4.766,1.686,3.119,-16.7,0.702,3.156,29.703,-38.3,6.578,29.766,96.062,36.6,0.218,96.000,-0.104,74.9,1.893,-0.242,-8.180,-26.5,-9.609,-8.125,-47.531,-118.2,-8.219,-47.281,-102.312,-14.2,-0.701,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.5820,1.622,-16.3,-3.830,1.647,3.092,-16.4,0.454,3.119,29.672,-28.0,5.781,29.703,96.188,38.4,0.083,96.062,0.019,62.6,1.657,-0.104,-8.234,-27.9,-9.609,-8.180,-47.719,-106.6,-8.484,-47.531,-102.375,-27.2,-1.287,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
