t,pct,split,q0,q1,q2,q3,q4,q5,q6,q7,cmd0,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,cmd7,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,ff0,ff1,ff2,ff3,ff4,ff5,ff6,ff7,aux0,aux1,aux2,aux3,aux4,aux5,aux6,aux7
4538.800,100.0,50.0,3.605,8.555,32.594,86.875,-2.861,-11.148,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.379,3.365,7.078,-4.004,4.617,-3.289,-5.328,4.359,-2.076,7.350,0.949,11.110,2.223,7.497,1.111,11.124,4.371,4.109,30.906,87.562,-1.362,-7.844,-47.312,-90.750
4538.902,100.0,50.0,3.609,8.555,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.332,3.334,7.004,-4.031,4.734,-3.195,-5.250,4.336,-2.073,7.350,0.949,11.110,2.221,7.488,1.105,11.124,4.613,4.812,31.219,87.750,-1.538,-7.887,-47.156,-91.062
4539.002,100.0,50.0,3.604,8.547,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.293,3.418,6.898,-4.047,4.602,-3.271,-5.301,4.375,-2.077,7.355,0.952,11.111,2.218,7.488,1.105,11.123,3.910,4.504,31.859,88.125,-1.032,-7.906,-47.250,-90.938
4539.104,100.0,50.0,3.605,8.555,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.277,3.371,7.012,-4.023,4.699,-3.266,-5.391,4.344,-2.076,7.350,0.949,11.110,2.221,7.488,1.105,11.124,3.932,4.285,30.094,87.750,-1.538,-7.996,-47.156,-91.062
4539.204,100.0,50.0,3.605,8.539,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.523,3.498,6.883,-4.047,4.676,-3.219,-5.246,4.379,-2.076,7.359,0.955,11.111,2.218,7.488,1.105,11.123,3.910,4.395,30.422,88.062,-1.933,-8.016,-47.219,-90.500
4539.304,100.0,50.0,3.609,8.547,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.418,3.256,6.887,-4.062,4.680,-3.262,-5.336,4.297,-2.073,7.355,0.952,11.111,2.221,7.488,1.105,11.124,3.756,3.910,30.422,87.875,-1.604,-7.930,-47.219,-91.062
4539.406,100.0,50.0,3.604,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.422,3.408,6.988,-4.027,4.570,-3.363,-5.316,4.406,-2.077,7.350,0.949,11.110,2.218,7.492,1.108,11.124,3.953,4.395,30.906,87.750,-0.966,-7.754,-46.906,-91.625
4539.508,100.0,50.0,3.604,8.547,32.594,86.875,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.301,3.379,6.953,-4.004,4.781,-3.256,-5.305,4.500,-2.077,7.355,0.952,11.111,2.223,7.488,1.105,11.124,3.953,4.109,30.734,87.562,-1.538,-8.086,-47.281,-91.062
4539.610,100.0,50.0,3.605,8.539,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.199,3.408,7.164,-4.027,4.586,-3.215,-5.391,4.387,-2.076,7.359,0.955,11.111,2.217,7.492,1.108,11.124,4.523,3.910,31.062,87.188,-1.999,-7.844,-46.969,-91.625
4539.710,100.0,50.0,3.604,8.547,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.352,3.439,7.043,-4.012,4.586,-3.273,-5.281,4.430,-2.077,7.355,0.952,11.111,2.223,7.492,1.108,11.124,4.590,3.910,29.297,87.938,-1.802,-8.016,-47.156,-91.062
4539.812,100.0,50.0,3.611,8.539,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.363,3.400,7.094,-4.074,4.520,-3.143,-5.312,4.352,-2.072,7.359,0.955,11.111,2.223,7.492,1.108,11.124,3.998,4.395,30.734,87.188,-1.032,-7.688,-47.156,-91.188
4539.912,100.0,50.0,3.594,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.332,3.359,6.938,-4.031,4.816,-3.260,-5.262,4.379,-2.083,7.351,0.949,11.111,2.221,7.492,1.108,11.124,4.020,3.801,30.578,88.250,-1.230,-7.973,-47.156,-91.062
4540.012,100.0,50.0,3.605,8.539,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.203,3.445,6.961,-4.031,4.645,-3.197,-5.270,4.391,-2.076,7.359,0.955,11.111,2.218,7.488,1.105,11.123,3.889,4.285,30.094,88.125,-1.933,-7.887,-47.188,-91.312
4540.114,100.0,50.0,3.605,8.539,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.438,3.369,7.012,-4.020,4.555,-3.312,-5.223,4.402,-2.076,7.359,0.955,11.111,2.221,7.492,1.108,11.124,4.461,3.998,30.734,87.938,-1.604,-7.930,-47.062,-90.625
4540.216,100.0,50.0,3.604,8.547,32.594,86.875,-2.859,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.539,3.305,7.027,-4.035,4.797,-3.141,-5.227,4.375,-2.077,7.355,0.952,11.111,2.224,7.492,1.108,11.124,3.932,4.172,29.781,87.188,-1.428,-7.973,-47.375,-91.062
4540.318,100.0,50.0,3.600,8.547,32.594,86.875,-2.861,-11.148,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.336,3.383,6.973,-3.992,4.555,-3.281,-5.367,4.457,-2.079,7.355,0.952,11.111,2.223,7.497,1.111,11.124,4.570,4.285,30.578,87.625,-1.538,-7.711,-46.688,-91.625
4540.420,100.0,50.0,3.605,8.547,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.145,3.301,7.031,-4.121,4.543,-3.279,-5.363,4.379,-2.076,7.355,0.952,11.111,2.218,7.488,1.105,11.123,3.932,4.285,30.266,87.438,-1.670,-7.973,-47.219,-91.312
4540.522,100.0,50.0,3.604,8.547,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.254,3.371,7.105,-4.059,4.906,-3.203,-5.375,4.348,-2.077,7.355,0.952,11.111,2.218,7.492,1.108,11.124,5.117,4.898,31.547,87.562,-1.472,-7.844,-47.000,-91.312
4540.622,100.0,50.0,3.604,8.555,32.594,86.875,-2.859,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.387,3.461,7.035,-4.051,4.801,-3.330,-5.242,4.398,-2.077,7.350,0.949,11.110,2.224,7.492,1.108,11.124,3.910,4.285,30.094,87.875,-1.802,-7.797,-47.000,-91.188
4540.722,100.0,50.0,3.605,8.547,32.594,86.812,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.215,3.518,6.941,-4.059,4.703,-3.254,-5.332,4.328,-2.075,7.352,0.949,11.108,2.223,7.492,1.108,11.124,3.932,4.172,30.094,87.562,-1.428,-7.973,-47.219,-90.750
4540.824,100.0,50.0,3.611,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.301,3.350,7.082,-4.031,4.637,-3.268,-5.324,4.418,-2.072,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.932,4.395,29.781,87.938,-1.032,-7.777,-47.281,-90.812
4540.941,100.0,50.0,3.609,8.547,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.285,3.443,7.141,-4.055,4.668,-3.295,-5.250,4.379,-2.073,7.355,0.952,11.111,2.221,7.492,1.108,11.124,3.889,4.395,29.781,87.438,-1.164,-7.844,-47.000,-91.750
4541.041,100.0,50.0,3.604,8.555,32.594,86.875,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.371,3.402,6.969,-4.078,4.582,-3.150,-5.227,4.324,-2.077,7.350,0.949,11.110,2.223,7.488,1.105,11.124,3.932,4.504,32.125,87.562,-1.296,-7.754,-47.156,-90.812
4541.143,100.0,50.0,3.600,8.555,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.242,3.234,7.043,-4.035,4.645,-3.361,-5.418,4.379,-2.079,7.350,0.949,11.110,2.221,7.488,1.105,11.124,4.305,4.504,30.906,87.875,-1.428,-7.844,-47.188,-91.188
4541.245,100.0,50.0,3.609,8.539,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.309,3.475,7.051,-4.047,4.621,-3.307,-5.230,4.406,-2.073,7.359,0.955,11.111,2.217,7.492,1.108,11.124,4.020,4.172,31.219,87.875,-1.472,-8.016,-47.188,-90.500
4541.345,100.0,50.0,3.611,8.547,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.461,3.412,7.078,-4.043,4.621,-3.305,-5.289,4.441,-2.072,7.355,0.952,11.111,2.223,7.492,1.108,11.124,3.889,4.812,31.062,88.062,-1.735,-7.711,-46.938,-90.938
4541.447,100.0,50.0,3.609,8.547,32.594,86.875,-2.865,-11.148,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.207,3.410,7.000,-4.008,4.691,-3.271,-5.336,4.391,-2.073,7.355,0.952,11.111,2.221,7.497,1.111,11.124,3.977,4.109,30.094,88.125,-2.328,-7.777,-47.219,-91.188
4541.547,100.0,50.0,3.611,8.547,32.594,86.875,-2.859,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.438,3.404,6.863,-4.016,4.695,-3.297,-5.262,4.379,-2.072,7.355,0.952,11.111,2.224,7.492,1.108,11.124,3.801,4.504,31.703,87.625,-1.933,-7.844,-47.438,-91.188
4541.649,100.0,50.0,3.605,8.555,32.594,86.812,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.242,3.439,6.926,-4.043,4.609,-3.281,-5.270,4.375,-2.075,7.348,0.946,11.108,2.217,7.492,1.108,11.124,3.998,4.504,30.266,87.188,-1.670,-7.887,-47.250,-90.812
4541.749,100.0,50.0,3.609,8.547,32.594,86.875,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.371,3.377,6.973,-4.074,4.586,-3.197,-5.312,4.387,-2.073,7.355,0.952,11.111,2.223,7.488,1.105,11.124,3.801,4.109,30.906,88.562,-1.296,-7.754,-47.281,-90.938
4541.851,100.0,50.0,3.609,8.539,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.523,3.375,6.977,-4.031,4.730,-3.291,-5.395,4.391,-2.073,7.359,0.955,11.111,2.223,7.492,1.108,11.124,4.285,4.812,30.422,87.875,-1.802,-7.863,-47.125,-91.500
4541.951,100.0,50.0,3.611,8.547,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.344,3.295,6.867,-4.109,4.723,-3.311,-5.277,4.355,-2.072,7.355,0.952,11.111,2.221,7.492,1.108,11.124,4.043,4.172,29.453,87.938,-1.428,-8.086,-47.156,-90.500
4542.053,100.0,50.0,3.605,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.312,3.430,6.910,-4.094,4.727,-3.242,-5.316,4.449,-2.076,7.350,0.949,11.110,2.218,7.492,1.108,11.124,4.043,4.172,29.641,87.750,-1.472,-7.887,-47.000,-91.875
4542.155,100.0,50.0,3.609,8.547,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.371,3.342,6.887,-4.078,4.637,-3.311,-5.316,4.355,-2.073,7.355,0.952,11.111,2.223,7.492,1.108,11.124,3.932,3.998,32.000,87.438,-0.901,-7.820,-47.094,-91.375
4542.257,100.0,50.0,3.594,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.270,3.393,7.000,-4.027,4.578,-3.217,-5.246,4.473,-2.083,7.351,0.949,11.111,2.218,7.492,1.108,11.124,4.438,4.898,30.578,87.250,-2.131,-7.953,-47.219,-91.188
4542.359,100.0,50.0,3.604,8.547,32.594,86.875,-2.859,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.309,3.334,6.965,-4.031,4.539,-3.416,-5.184,4.418,-2.077,7.355,0.952,11.111,2.224,7.492,1.108,11.124,3.910,3.998,30.266,87.312,-1.735,-7.973,-47.062,-91.625
4542.459,100.0,50.0,3.609,8.547,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.367,3.457,6.914,-4.109,4.727,-3.271,-5.160,4.332,-2.073,7.355,0.952,11.111,2.221,7.492,1.108,11.124,3.953,3.998,30.734,87.750,-1.230,-7.906,-47.000,-91.312
4542.561,100.0,50.0,3.604,8.555,32.594,86.812,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.289,3.402,6.918,-4.105,4.551,-3.150,-5.348,4.402,-2.076,7.348,0.946,11.108,2.223,7.488,1.105,11.124,4.020,3.691,32.281,87.562,-2.064,-7.973,-47.031,-91.312
4542.663,100.0,50.0,3.604,8.555,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.254,3.359,6.930,-4.035,4.629,-3.320,-5.328,4.434,-2.077,7.350,0.949,11.110,2.217,7.492,1.108,11.124,3.932,3.604,31.703,88.125,-1.472,-7.996,-47.438,-91.500
4542.763,100.0,50.0,3.605,8.547,32.594,86.875,-2.875,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.406,3.369,6.996,-4.066,4.602,-3.188,-5.219,4.406,-2.076,7.355,0.952,11.111,2.215,7.488,1.105,11.123,3.977,4.590,31.219,88.062,-1.670,-7.930,-46.906,-90.938
4542.863,100.0,50.0,3.621,8.539,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.254,3.338,6.926,-4.078,4.773,-3.182,-5.312,4.422,-2.066,7.359,0.955,11.111,2.217,7.492,1.108,11.124,4.547,4.504,30.422,87.562,-1.867,-7.887,-47.250,-91.750
4542.965,100.0,50.0,3.609,8.547,32.594,86.875,-2.875,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.375,3.391,7.031,-4.051,4.551,-3.301,-5.242,4.320,-2.073,7.355,0.952,11.111,2.215,7.492,1.108,11.124,3.953,4.590,30.578,87.875,-1.472,-7.711,-46.812,-91.062
4543.065,100.0,50.0,3.604,8.539,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.297,3.514,7.102,-4.113,4.723,-3.312,-5.477,4.355,-2.077,7.359,0.955,11.111,2.221,7.492,1.108,11.124,3.953,4.590,31.703,87.750,-1.428,-8.016,-47.031,-91.375
4543.167,100.0,50.0,3.611,8.547,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.172,3.275,6.844,-4.035,4.574,-3.229,-5.273,4.422,-2.072,7.355,0.952,11.111,2.217,7.488,1.105,11.123,4.020,4.395,32.438,89.000,-1.670,-7.996,-47.062,-90.625
4543.267,100.0,50.0,3.600,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.336,3.299,6.879,-4.059,4.555,-3.314,-5.250,4.320,-2.079,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.889,3.801,30.734,87.875,-1.802,-7.887,-47.219,-90.938
4543.367,100.0,50.0,3.604,8.547,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.070,3.543,6.961,-4.066,4.566,-3.289,-5.418,4.344,-2.077,7.355,0.952,11.111,2.218,7.492,1.108,11.124,4.020,4.285,30.422,88.250,-1.230,-7.621,-47.406,-90.938
4543.469,100.0,50.0,3.615,8.539,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.324,3.398,7.086,-4.098,4.578,-3.270,-5.215,4.301,-2.070,7.359,0.955,11.111,2.217,7.488,1.105,11.123,4.395,4.285,30.578,86.938,-1.472,-7.844,-47.062,-91.062
4543.569,100.0,50.0,3.609,8.547,32.594,86.875,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.332,3.416,6.965,-3.996,4.664,-3.318,-5.250,4.328,-2.073,7.355,0.952,11.111,2.223,7.488,1.105,11.124,4.348,4.504,31.219,88.438,-2.064,-7.820,-47.062,-91.750
4543.671,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.238,3.303,7.039,-4.070,4.539,-3.184,-5.168,4.367,-2.073,7.350,0.949,11.110,2.217,7.488,1.105,11.123,4.020,4.504,30.578,87.188,-1.164,-7.844,-47.219,-91.375
4543.771,100.0,50.0,3.604,8.547,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.285,3.203,7.008,-4.066,4.602,-3.365,-5.395,4.359,-2.077,7.355,0.952,11.111,2.223,7.492,1.108,11.124,4.043,4.504,30.906,88.062,-1.867,-7.953,-47.281,-91.375
4543.873,100.0,50.0,3.596,8.562,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.277,3.504,6.941,-4.004,4.691,-3.219,-5.383,4.438,-2.082,7.346,0.946,11.110,2.218,7.488,1.105,11.123,4.570,3.910,29.781,87.750,-1.362,-7.844,-47.344,-91.750
4543.973,100.0,50.0,3.615,8.539,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.438,3.410,6.770,-4.066,4.590,-3.330,-5.316,4.328,-2.070,7.359,0.955,11.111,2.221,7.492,1.108,11.124,3.932,3.801,31.219,87.875,-1.428,-7.863,-47.281,-90.812
4544.073,100.0,50.0,3.600,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.410,3.418,7.000,-4.031,4.695,-3.285,-5.273,4.359,-2.079,7.350,0.949,11.110,2.221,7.492,1.108,11.124,4.414,3.801,30.422,87.938,-1.933,-8.016,-47.000,-92.062
4544.175,100.0,50.0,3.605,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.395,3.338,6.867,-4.086,4.371,-3.295,-5.387,4.391,-2.076,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.977,4.898,30.906,87.750,-2.064,-7.996,-47.219,-91.375
4544.277,100.0,50.0,3.605,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.336,3.363,6.957,-4.047,4.539,-3.377,-5.312,4.391,-2.076,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.932,4.898,30.906,87.438,-1.867,-7.973,-47.156,-90.125
4544.379,100.0,50.0,3.609,8.547,32.594,86.875,-2.859,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.410,3.418,6.902,-4.043,4.504,-3.291,-5.355,4.344,-2.073,7.355,0.952,11.111,2.224,7.492,1.108,11.124,4.262,3.910,29.641,87.938,-1.933,-7.996,-47.125,-91.375
4544.479,100.0,50.0,3.609,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.012,3.309,6.980,-4.059,4.617,-3.293,-5.320,4.375,-2.073,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.889,4.590,31.703,87.938,-1.867,-7.844,-46.906,-91.375
4544.581,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.312,3.393,7.113,-4.055,4.516,-3.271,-5.348,4.410,-2.073,7.350,0.949,11.110,2.217,7.492,1.108,11.124,4.020,3.910,31.062,87.750,-1.428,-7.906,-46.875,-91.312
4544.683,100.0,50.0,3.600,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.184,3.398,6.957,-4.059,4.660,-3.307,-5.395,4.383,-2.079,7.350,0.949,11.110,2.218,7.492,1.108,11.124,3.998,3.801,29.938,87.750,-1.802,-7.645,-47.062,-91.062
4544.783,100.0,50.0,3.605,8.547,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.301,3.336,7.000,-4.094,4.598,-3.254,-5.316,4.434,-2.076,7.355,0.952,11.111,2.217,7.488,1.105,11.123,3.910,4.109,31.219,87.625,-1.538,-7.930,-47.125,-91.188
4544.885,100.0,50.0,3.605,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.297,3.318,7.184,-4.035,4.691,-3.318,-5.301,4.414,-2.076,7.350,0.949,11.110,2.218,7.492,1.108,11.124,3.910,3.691,30.734,87.875,-1.230,-8.016,-46.906,-90.938
4544.987,100.0,50.0,3.609,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.277,3.432,6.910,-4.078,4.629,-3.326,-5.289,4.383,-2.073,7.350,0.949,11.110,2.218,7.492,1.108,11.124,3.998,4.395,31.859,87.188,-1.802,-7.711,-47.125,-90.500
4545.089,100.0,50.0,3.604,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.281,3.418,7.043,-4.016,4.625,-3.307,-5.312,4.398,-2.077,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.932,3.801,31.703,87.312,-0.901,-7.973,-47.188,-91.312
4545.191,100.0,50.0,3.605,8.547,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.176,3.402,7.039,-3.977,4.609,-3.389,-5.324,4.383,-2.076,7.355,0.952,11.111,2.218,7.492,1.108,11.124,3.998,5.008,30.094,87.750,-1.538,-7.863,-47.031,-90.812
4545.291,100.0,50.0,3.604,8.555,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.258,3.412,6.957,-4.055,4.777,-3.273,-5.324,4.512,-2.077,7.350,0.949,11.110,2.217,7.492,1.108,11.124,4.285,4.109,29.938,87.625,-2.064,-7.711,-47.031,-91.500
4545.393,100.0,50.0,3.596,8.555,32.594,86.875,-2.877,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.562,3.334,6.992,-4.066,4.504,-3.109,-5.273,4.336,-2.082,7.351,0.949,11.111,2.214,7.492,1.108,11.124,3.910,3.998,29.781,87.562,-1.604,-7.973,-47.156,-91.875
4545.495,100.0,50.0,3.604,8.539,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.453,3.580,7.078,-4.047,4.598,-3.398,-5.258,4.418,-2.077,7.359,0.955,11.111,2.221,7.492,1.108,11.124,4.020,4.172,30.422,88.375,-1.472,-7.777,-47.062,-91.625
4545.595,100.0,50.0,3.615,8.539,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.410,3.453,7.055,-4.027,4.590,-3.252,-5.297,4.383,-2.070,7.359,0.955,11.111,2.218,7.492,1.108,11.124,3.910,3.691,29.641,87.750,-1.735,-7.754,-46.906,-90.812
4545.697,100.0,50.0,3.609,8.539,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.293,3.391,7.047,-4.070,4.613,-3.275,-5.270,4.410,-2.073,7.359,0.955,11.111,2.218,7.488,1.105,11.123,4.020,4.395,30.906,87.875,-2.131,-7.996,-47.094,-90.500
4545.797,100.0,50.0,3.619,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.480,3.373,6.926,-4.031,4.609,-3.281,-5.219,4.457,-2.067,7.350,0.949,11.110,2.218,7.492,1.108,11.124,3.889,4.699,30.266,87.562,-1.604,-7.996,-47.000,-91.375
4545.897,100.0,50.0,3.600,8.539,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.422,3.367,6.961,-4.113,4.621,-3.277,-5.316,4.363,-2.080,7.359,0.955,11.111,2.221,7.492,1.108,11.124,3.889,4.590,30.266,88.125,-1.472,-7.973,-47.031,-91.062
4545.997,100.0,50.0,3.605,8.539,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.246,3.479,6.941,-4.047,4.629,-3.285,-5.402,4.391,-2.076,7.359,0.955,11.111,2.218,7.492,1.108,11.124,4.043,3.998,29.453,87.750,-2.197,-7.844,-47.156,-90.938
