t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
2.6126,3.180,-20.1,-7.922,3.213,5.992,15.6,13.789,5.961,31.359,81.7,10.891,31.203,91.188,-26.7,3.705,91.188,-0.486,7.1,4.945,-0.502,-8.344,-12.5,1.825,-8.328,-42.750,23.0,-5.973,-42.781,-98.688,-48.3,-0.436,-98.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6148,3.133,-20.4,-7.156,3.180,6.000,8.3,13.586,5.992,31.438,56.2,12.070,31.359,91.188,3.1,1.979,91.188,-0.464,9.9,5.266,-0.486,-8.344,-4.7,1.828,-8.344,-42.719,13.6,-4.949,-42.750,-98.812,-54.3,0.011,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6169,3.072,-17.7,-7.484,3.133,6.004,0.9,13.500,6.000,31.469,18.5,11.719,31.438,91.375,47.1,0.010,91.188,-0.461,4.5,5.066,-0.464,-8.344,1.2,1.698,-8.344,-42.688,12.0,-3.793,-42.719,-99.000,-57.6,0.410,-98.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6184,3.053,-18.8,-7.875,3.072,6.000,-0.8,13.562,6.004,31.469,9.0,12.125,31.469,91.438,51.0,-0.958,91.375,-0.464,1.7,5.180,-0.461,-8.320,9.2,1.496,-8.344,-42.688,11.4,-3.242,-42.688,-99.062,-56.6,0.574,-99.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6204,3.035,-12.8,-7.723,3.053,6.000,-2.0,12.805,6.000,31.422,-13.0,12.367,31.469,91.562,58.9,-4.691,91.438,-0.455,4.5,5.051,-0.464,-8.289,14.8,1.395,-8.320,-42.656,9.1,-2.018,-42.688,-99.125,-59.5,0.991,-99.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6221,3.031,-6.8,-8.414,3.035,6.004,-1.2,12.219,6.000,31.375,-22.1,11.805,31.422,91.688,65.9,-5.961,91.562,-0.464,-0.2,4.871,-0.455,-8.250,18.2,1.163,-8.289,-42.625,14.0,-1.929,-42.656,-99.250,-54.9,1.191,-99.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6240,3.031,-2.4,-8.422,3.031,6.023,6.9,10.484,6.004,31.312,-29.5,11.352,31.375,91.812,58.7,-8.078,91.688,-0.468,0.1,4.770,-0.464,-8.219,19.4,1.193,-8.250,-42.625,10.4,-0.874,-42.625,-99.375,-56.5,1.571,-99.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6260,3.041,1.8,-4.117,3.031,6.016,0.1,4.500,6.023,31.203,-44.0,5.062,31.312,91.938,50.3,-2.910,91.812,-0.496,-9.6,-0.318,-0.468,-8.211,9.8,-1.861,-8.219,-42.594,11.6,-3.400,-42.625,-99.438,-44.9,3.646,-99.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6280,3.098,19.6,-0.747,3.041,5.992,-9.9,1.874,6.016,31.078,-57.7,4.734,31.203,92.000,45.5,-2.311,91.938,-0.546,-20.6,0.973,-0.496,-8.219,-1.3,-2.877,-8.211,-42.562,10.7,-4.746,-42.594,-99.500,-38.2,3.615,-99.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6300,3.203,40.4,-3.100,3.098,5.930,-23.4,1.716,5.992,30.891,-76.4,3.078,31.078,92.062,45.1,-2.742,92.000,-0.615,-29.3,6.629,-0.546,-8.266,-17.2,-2.004,-8.219,-42.594,-6.3,-5.695,-42.562,-99.562,-26.0,2.986,-99.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6320,3.324,51.8,-8.375,3.203,5.848,-33.0,0.283,5.930,30.688,-91.2,3.119,30.891,92.188,44.7,-2.725,92.062,-0.659,-23.5,6.500,-0.615,-8.344,-29.5,-2.971,-8.266,-42.656,-15.0,-5.203,-42.594,-99.562,-16.1,2.779,-99.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6340,3.414,48.5,-5.285,3.324,5.758,-39.6,1.458,5.848,30.453,-109.4,4.039,30.688,92.250,42.3,-2.596,92.188,-0.700,-21.0,8.703,-0.659,-8.453,-47.2,-1.783,-8.344,-42.719,-31.7,-5.094,-42.656,-99.562,-0.3,2.723,-99.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6360,3.482,38.2,-9.703,3.414,5.672,-39.2,-0.407,5.758,30.219,-111.8,4.531,30.453,92.375,42.9,-2.369,92.250,-0.700,-8.8,10.398,-0.700,-8.547,-50.6,-3.443,-8.453,-42.812,-39.7,-5.621,-42.719,-99.562,3.0,3.494,-99.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6380,3.521,24.7,-9.883,3.482,5.586,-41.1,-0.967,5.672,29.984,-115.6,4.711,30.219,92.438,43.2,-2.043,92.375,-0.649,13.2,10.984,-0.700,-8.664,-55.2,-3.725,-8.547,-42.969,-58.9,-5.762,-42.812,-99.500,14.7,2.848,-99.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6403,3.518,8.4,-10.070,3.521,5.496,-43.8,-0.883,5.586,29.766,-112.9,5.512,29.984,92.500,42.7,-1.718,92.438,-0.581,26.1,9.414,-0.649,-8.844,-75.1,-4.027,-8.664,-43.094,-67.9,-6.363,-42.969,-99.500,19.4,0.645,-99.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6426,3.475,-10.9,-7.949,3.518,5.418,-40.1,-0.711,5.496,29.547,-106.5,5.848,29.766,92.625,44.2,-1.461,92.500,-0.468,45.0,7.719,-0.581,-9.016,-82.9,-3.783,-8.844,-43.281,-83.8,-6.430,-43.094,-99.438,14.9,0.184,-99.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6448,3.439,-14.6,-6.684,3.475,5.324,-42.9,0.101,5.418,29.375,-94.9,5.496,29.547,92.688,41.5,-1.249,92.625,-0.354,52.2,6.730,-0.468,-9.164,-75.3,-4.402,-9.016,-43.500,-97.9,-6.805,-43.281,-99.375,18.2,0.865,-99.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6464,3.393,-20.4,-6.020,3.439,5.238,-43.0,0.373,5.324,29.203,-86.5,5.426,29.375,92.812,47.8,-1.129,92.688,-0.232,58.5,5.418,-0.354,-9.258,-57.3,-5.863,-9.164,-43.719,-103.9,-6.734,-43.500,-99.375,12.1,0.904,-99.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6480,3.367,-15.9,-5.273,3.393,5.160,-39.5,0.741,5.238,29.078,-70.3,5.449,29.203,92.938,53.3,-1.019,92.812,-0.119,57.7,5.562,-0.232,-9.312,-38.1,-7.797,-9.258,-43.938,-112.9,-7.012,-43.719,-99.375,6.0,1.033,-99.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6500,3.348,-11.5,-4.609,3.367,5.078,-40.7,1.104,5.160,28.969,-62.3,4.695,29.078,93.000,53.0,-0.984,92.938,-0.009,55.4,4.512,-0.119,-9.305,-12.7,-8.750,-9.312,-44.156,-110.0,-8.109,-43.938,-99.375,7.6,1.553,-99.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6520,3.352,-3.4,-4.914,3.348,5.027,-30.9,1.085,5.078,28.891,-45.1,4.160,28.969,93.125,54.2,-0.827,93.000,0.078,47.7,4.438,-0.009,-9.305,-3.9,-9.500,-9.305,-44.375,-107.5,-8.141,-44.156,-99.312,5.8,1.713,-99.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6540,3.348,-2.8,-5.109,3.352,5.004,-18.3,1.046,5.027,28.828,-35.6,3.861,28.891,93.250,52.2,-0.590,93.125,0.151,38.9,4.812,0.078,-9.305,-3.0,-10.273,-9.305,-44.625,-111.8,-9.625,-44.375,-99.312,8.1,1.576,-99.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6560,3.346,-3.0,-4.535,3.348,4.980,-15.3,0.376,5.004,28.766,-34.0,3.213,28.828,93.375,52.8,-0.781,93.250,0.207,31.9,5.516,0.151,-9.336,-12.5,-10.164,-9.305,-44.812,-102.0,-8.734,-44.625,-99.312,7.1,0.733,-99.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6580,3.324,-9.8,-4.191,3.346,4.973,-7.8,-0.792,4.980,28.734,-24.5,2.344,28.766,93.438,52.8,-1.129,93.375,0.251,25.7,7.117,0.207,-9.375,-18.9,-10.438,-9.336,-44.969,-91.0,-8.320,-44.812,-99.312,-1.1,-0.869,-99.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6600,3.320,-4.2,-4.910,3.324,4.965,-7.2,-1.843,4.973,28.688,-23.5,1.666,28.734,93.562,56.8,-1.534,93.438,0.279,19.5,8.055,0.251,-9.430,-24.9,-9.844,-9.375,-45.125,-75.7,-8.258,-44.969,-99.375,-9.6,-0.814,-99.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6620,3.275,-13.0,-4.125,3.320,4.945,-9.8,-2.143,4.965,28.641,-21.1,0.802,28.688,93.625,47.8,-1.819,93.562,0.317,19.3,8.750,0.279,-9.492,-26.3,-9.148,-9.430,-45.188,-52.7,-8.898,-45.125,-99.375,-16.1,-0.419,-99.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6640,3.254,-16.9,-4.609,3.275,4.945,-5.8,-2.373,4.945,28.625,-23.2,0.799,28.641,93.688,48.3,-1.744,93.625,0.336,19.9,8.852,0.317,-9.516,-24.4,-9.656,-9.492,-45.219,-44.8,-9.094,-45.188,-99.438,-20.8,-0.010,-99.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6664,3.227,-9.8,-4.992,3.254,4.883,-17.7,-2.316,4.945,28.531,-28.2,0.936,28.625,93.812,42.9,-1.549,93.688,0.405,24.1,7.789,0.336,-9.547,-12.3,-10.188,-9.516,-45.250,-15.1,-10.273,-45.219,-99.500,-22.9,0.341,-99.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6686,3.221,-5.0,-5.410,3.227,4.859,-14.6,-2.367,4.883,28.469,-31.4,1.179,28.531,93.875,40.4,-1.378,93.812,0.442,22.0,7.871,0.405,-9.555,-3.7,-10.516,-9.547,-45.281,-6.4,-10.906,-45.250,-99.562,-28.1,0.281,-99.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6716,3.252,8.6,-6.625,3.221,4.840,-8.3,-2.758,4.859,28.359,-36.5,1.283,28.469,94.000,28.3,-1.145,93.875,0.499,16.9,7.746,0.442,-9.562,-3.7,-10.219,-9.555,-45.219,11.0,-11.477,-45.281,-99.625,-31.0,-0.020,-99.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6734,3.273,10.8,-6.590,3.252,4.840,-5.2,-2.844,4.840,28.281,-37.0,1.244,28.359,94.062,31.2,-0.899,94.000,0.543,18.9,7.523,0.499,-9.562,1.1,-9.602,-9.562,-45.188,15.7,-11.719,-45.219,-99.750,-37.8,1.701,-99.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6748,3.275,8.3,-6.344,3.273,4.855,2.1,-2.670,4.840,28.250,-36.0,1.167,28.281,94.062,26.4,-0.856,94.062,0.559,17.2,7.465,0.543,-9.570,-2.8,-9.539,-9.562,-45.188,15.9,-12.062,-45.188,-99.750,-32.1,2.627,-99.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6763,3.285,7.5,-5.699,3.275,4.863,4.4,-2.719,4.855,28.188,-33.7,0.582,28.250,94.125,27.1,-1.284,94.062,0.600,21.8,7.406,0.559,-9.570,-1.4,-8.219,-9.570,-45.156,9.4,-11.734,-45.188,-99.812,-24.7,6.008,-99.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6780,3.275,-2.1,-5.203,3.285,4.859,0.5,-2.539,4.863,28.094,-39.1,0.533,28.188,94.188,22.1,-1.127,94.125,0.600,10.3,2.768,0.600,-9.562,0.2,-8.039,-9.570,-45.156,7.6,-11.469,-45.156,-99.812,-10.3,5.328,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6800,3.289,4.5,0.897,3.275,4.863,-0.2,-1.734,4.859,28.016,-39.1,1.545,28.094,94.188,17.1,-1.969,94.188,0.568,-6.9,0.440,0.600,-9.562,0.1,-6.469,-9.562,-45.156,4.1,-9.648,-45.156,-99.812,2.0,4.578,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6820,3.316,12.2,1.713,3.289,4.867,0.3,1.256,4.863,27.953,-31.8,4.508,28.016,94.188,8.0,-3.064,94.188,0.499,-25.3,0.994,0.568,-9.547,5.5,-3.789,-9.562,-45.125,11.1,-6.621,-45.156,-99.750,5.6,3.086,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6840,3.383,24.7,0.167,3.316,4.898,9.8,2.627,4.867,27.938,-18.0,6.008,27.953,94.188,-1.5,-3.775,94.188,0.398,-40.5,2.525,0.499,-9.508,11.8,-3.066,-9.547,-45.062,21.5,-6.074,-45.125,-99.750,16.6,2.471,-99.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6860,3.482,40.4,-0.671,3.383,4.949,19.7,2.232,4.898,27.953,-0.3,4.219,27.938,94.125,-7.7,-2.543,94.188,0.257,-60.2,4.109,0.398,-9.453,21.0,-5.078,-9.508,-45.000,30.6,-9.031,-45.062,-99.688,19.0,3.469,-99.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6880,3.584,48.3,-0.837,3.482,4.996,21.7,0.378,4.949,27.984,9.1,1.989,27.953,94.062,-20.0,-1.506,94.125,0.129,-62.8,5.855,0.257,-9.406,21.0,-6.645,-9.453,-44.938,29.9,-11.734,-45.000,-99.625,27.0,4.844,-99.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6900,3.691,51.4,-1.804,3.584,5.051,26.2,-1.059,4.996,28.016,12.5,0.697,27.984,94.062,-23.7,-1.567,94.062,0.009,-58.2,5.938,0.129,-9.383,14.1,-6.953,-9.406,-44.875,21.5,-12.969,-44.938,-99.562,38.8,6.363,-99.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6920,3.807,55.2,-2.686,3.691,5.086,21.4,-0.653,5.051,28.047,10.5,2.107,28.016,94.000,-29.3,-3.008,94.062,-0.119,-59.5,6.129,0.009,-9.391,5.5,-5.328,-9.383,-44.875,8.9,-10.859,-44.875,-99.438,53.2,5.820,-99.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6944,3.916,55.6,-4.035,3.807,5.102,11.8,0.781,5.086,28.078,18.1,4.145,28.047,93.875,-33.4,-4.863,94.000,-0.229,-56.1,6.395,-0.119,-9.398,-0.5,-3.662,-9.391,-44.906,-3.5,-8.773,-44.875,-99.312,58.5,5.375,-99.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6966,4.008,50.1,-6.152,3.916,5.148,18.3,2.854,5.102,28.109,19.7,7.031,28.078,93.812,-44.1,-6.504,93.875,-0.323,-49.3,5.898,-0.229,-9.367,8.3,-2.064,-9.398,-44.938,-5.5,-6.641,-44.906,-99.125,70.6,4.137,-99.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.6990,4.086,30.8,-5.160,4.008,5.230,26.4,3.121,5.148,28.234,38.2,7.801,28.109,93.625,-67.6,-5.996,93.812,-0.424,-37.3,5.047,-0.323,-9.297,22.5,-2.965,-9.367,-44.906,5.9,-6.922,-44.938,-98.938,72.6,3.693,-99.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7011,4.105,17.2,-3.625,4.086,5.309,33.3,1.498,5.230,28.344,48.1,6.020,28.234,93.438,-80.5,-3.934,93.625,-0.493,-36.5,5.867,-0.424,-9.227,28.3,-4.891,-9.297,-44.875,9.6,-9.500,-44.906,-98.750,85.2,4.641,-98.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7029,4.125,12.2,-3.373,4.105,5.395,39.0,-0.006,5.309,28.469,55.8,3.861,28.344,93.250,-88.5,-2.441,93.438,-0.524,-25.8,5.480,-0.493,-9.188,24.3,-6.324,-9.227,-44.875,8.4,-11.992,-44.875,-98.562,92.6,6.289,-98.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7043,4.145,14.6,-3.305,4.125,5.426,36.4,-0.586,5.395,28.516,51.8,4.117,28.469,93.125,-88.5,-2.109,93.250,-0.540,-23.0,4.977,-0.524,-9.180,16.7,-6.781,-9.188,-44.875,-2.0,-12.328,-44.875,-98.438,94.5,6.730,-98.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7060,4.164,10.9,-3.166,4.145,5.488,32.1,-0.877,5.426,28.609,48.8,4.188,28.516,92.938,-91.6,-2.010,93.125,-0.556,-14.5,3.752,-0.540,-9.172,7.2,-5.703,-9.180,-44.906,-9.9,-12.078,-44.875,-98.250,104.6,6.504,-98.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7080,4.199,16.0,-2.350,4.164,5.527,22.4,0.521,5.488,28.703,49.7,5.211,28.609,92.750,-94.6,-5.980,92.938,-0.562,-7.3,1.021,-0.556,-9.203,-7.7,-2.113,-9.172,-44.938,-14.9,-10.492,-44.906,-98.000,105.1,5.031,-98.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7100,4.207,7.3,-2.617,4.199,5.547,13.3,6.941,5.527,28.797,49.0,11.133,28.703,92.562,-99.4,-8.617,92.750,-0.593,-13.1,0.314,-0.562,-9.211,-4.2,0.805,-9.203,-44.969,-10.0,-5.859,-44.938,-97.812,110.6,-0.456,-98.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7120,4.250,15.1,-3.180,4.207,5.590,20.0,8.242,5.547,28.938,61.1,12.523,28.797,92.312,-116.9,-8.578,92.562,-0.640,-21.6,0.590,-0.593,-9.164,11.6,0.255,-9.211,-44.938,5.0,-6.172,-44.969,-97.625,91.3,-1.562,-97.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7140,4.262,11.2,-1.938,4.250,5.629,21.8,7.441,5.590,29.125,80.9,9.930,28.938,92.000,-134.2,-4.539,92.312,-0.690,-24.8,0.479,-0.640,-9.109,21.9,-1.640,-9.164,-44.906,12.9,-9.836,-44.938,-97.500,75.6,0.083,-97.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7160,4.285,11.9,-0.232,4.262,5.660,16.9,6.055,5.629,29.281,80.5,8.516,29.125,91.750,-138.2,-3.863,92.000,-0.759,-31.4,1.039,-0.690,-9.055,24.2,-3.438,-9.109,-44.875,14.3,-11.766,-44.906,-97.375,61.5,2.543,-97.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7180,4.320,17.0,-0.427,4.285,5.672,9.4,6.855,5.660,29.453,81.7,9.672,29.281,91.438,-137.1,-4.395,91.750,-0.838,-36.8,1.094,-0.759,-9.031,13.9,-3.510,-9.055,-44.875,8.8,-10.750,-44.875,-97.312,45.5,2.531,-97.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7200,4.375,23.8,-1.270,4.320,5.672,3.2,7.344,5.672,29.594,75.5,11.281,29.453,91.188,-139.2,-6.473,91.438,-0.919,-38.1,9.078,-0.838,-9.023,7.7,-2.363,-9.031,-44.875,2.5,-8.078,-44.875,-97.250,34.0,2.230,-97.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7229,4.410,11.0,-10.789,4.375,5.641,-7.5,8.469,5.672,29.812,76.8,14.984,29.594,90.750,-146.6,-5.484,91.188,-0.963,-16.5,7.695,-0.919,-9.039,-3.7,-1.094,-9.023,-44.875,3.7,-3.967,-44.875,-97.250,8.9,-1.585,-97.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7252,4.355,-12.7,-8.797,4.410,5.637,-3.8,8.797,5.641,30.000,84.8,13.617,29.812,90.438,-146.0,-3.955,90.750,-0.945,-0.7,6.203,-0.963,-9.062,-8.1,-0.559,-9.039,-44.812,15.7,-4.078,-44.875,-97.312,-12.9,-0.854,-97.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7275,4.277,-29.7,-7.504,4.355,5.629,-4.1,8.750,5.637,30.156,81.4,12.617,30.000,90.188,-141.6,-3.418,90.438,-0.882,20.3,5.234,-0.945,-9.078,-6.7,0.271,-9.062,-44.781,21.3,-4.375,-44.812,-97.375,-33.2,0.002,-97.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7294,4.207,-32.8,-7.020,4.277,5.648,4.0,8.516,5.629,30.297,74.4,13.047,30.156,89.938,-130.0,-3.738,90.188,-0.825,26.5,4.371,-0.882,-9.086,-7.2,0.301,-9.078,-44.688,28.8,-4.664,-44.781,-97.500,-49.8,0.298,-97.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7308,4.133,-35.6,-6.746,4.207,5.660,6.1,8.398,5.648,30.453,74.7,13.008,30.297,89.750,-114.2,-4.074,89.938,-0.763,29.3,3.662,-0.825,-9.078,0.5,0.434,-9.086,-44.625,34.0,-4.887,-44.688,-97.625,-57.2,1.009,-97.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7322,4.086,-40.9,-6.754,4.133,5.668,6.8,8.508,5.660,30.500,67.4,12.867,30.453,89.625,-107.6,-2.791,89.750,-0.728,30.8,2.400,-0.763,-9.078,-0.7,0.495,-9.078,-44.594,31.0,-4.910,-44.625,-97.688,-67.7,1.221,-97.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7340,4.016,-38.5,-5.289,4.086,5.672,5.6,9.109,5.668,30.609,56.4,12.078,30.500,89.438,-88.9,-1.001,89.625,-0.662,31.1,1.905,-0.728,-9.070,3.0,0.532,-9.078,-44.500,38.1,-4.898,-44.594,-97.875,-72.6,1.617,-97.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7360,3.963,-31.1,-5.770,4.016,5.676,3.5,9.992,5.672,30.672,44.8,11.484,30.609,89.312,-71.1,-0.041,89.438,-0.605,30.5,2.180,-0.662,-9.062,3.6,0.724,-9.070,-44.438,33.5,-4.641,-44.500,-98.000,-77.6,1.288,-97.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7380,3.922,-23.3,-5.020,3.963,5.703,9.6,10.164,5.676,30.719,31.0,11.305,30.672,89.312,-41.3,0.833,89.312,-0.590,16.0,2.232,-0.605,-9.055,4.1,0.773,-9.062,-44.375,29.3,-4.285,-44.438,-98.188,-82.1,1.649,-98.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7400,3.891,-17.1,-5.516,3.922,5.738,16.1,10.430,5.703,30.734,15.9,11.055,30.719,89.312,-11.9,0.631,89.312,-0.571,9.7,2.621,-0.590,-9.031,6.4,0.931,-9.055,-44.312,33.8,-3.580,-44.375,-98.375,-85.6,2.092,-98.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7420,3.879,-9.2,-6.223,3.891,5.781,18.5,10.297,5.738,30.734,5.2,11.422,30.734,89.375,12.2,-0.881,89.312,-0.549,11.0,3.363,-0.571,-9.016,8.3,1.037,-9.031,-44.250,32.9,-3.072,-44.312,-98.562,-89.7,2.312,-98.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7440,3.865,-6.8,-6.285,3.879,5.832,23.2,9.680,5.781,30.719,-2.1,11.266,30.734,89.438,40.6,-2.701,89.375,-0.556,1.0,3.602,-0.549,-8.984,12.4,1.342,-9.016,-44.219,25.7,-2.232,-44.250,-98.750,-87.6,2.674,-98.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7460,3.859,-7.1,-6.824,3.865,5.859,24.3,9.531,5.832,30.703,-10.0,10.961,30.719,89.500,49.7,-3.234,89.438,-0.549,2.3,3.820,-0.556,-8.969,11.9,1.343,-8.984,-44.188,28.1,-1.562,-44.219,-98.812,-87.2,3.244,-98.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7480,3.850,-5.4,-7.961,3.859,5.887,11.3,9.477,5.859,30.656,-10.7,10.102,30.703,89.750,68.4,-6.301,89.500,-0.549,0.0,4.742,-0.549,-8.906,18.8,1.584,-8.969,-44.125,22.8,-0.636,-44.188,-99.000,-76.3,3.225,-98.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7500,3.848,-2.8,-7.996,3.850,5.895,5.2,9.109,5.887,30.609,-20.9,9.570,30.656,89.875,66.2,-6.852,89.750,-0.543,0.8,4.484,-0.549,-8.859,22.8,1.633,-8.906,-44.062,27.7,0.025,-44.125,-99.125,-65.0,3.506,-99.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7521,3.842,-2.1,-7.641,3.848,5.871,-5.2,8.969,5.895,30.562,-23.5,8.820,30.609,90.000,69.8,-6.633,89.875,-0.537,0.6,0.195,-0.543,-8.812,21.1,1.470,-8.859,-44.000,27.4,0.304,-44.062,-99.250,-60.1,3.377,-99.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7541,3.838,-0.9,-2.045,3.842,5.848,-11.8,7.223,5.871,30.484,-32.1,7.348,30.562,90.188,74.7,-6.645,90.000,-0.559,-7.4,0.046,-0.537,-8.766,22.5,0.702,-8.812,-43.938,29.4,-0.658,-44.000,-99.375,-51.9,3.070,-99.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7560,3.873,10.6,-2.211,3.838,5.816,-15.8,6.742,5.848,30.422,-34.2,5.949,30.484,90.312,64.4,-5.461,90.188,-0.600,-15.5,0.529,-0.559,-8.742,17.3,0.242,-8.766,-43.875,27.9,-1.615,-43.938,-99.438,-44.6,2.592,-99.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7580,3.932,23.0,-1.508,3.873,5.793,-12.8,4.086,5.816,30.328,-39.0,3.326,30.422,90.438,64.8,-3.291,90.312,-0.668,-27.2,1.252,-0.600,-8.742,6.4,-2.287,-8.742,-43.844,22.0,-3.885,-43.875,-99.500,-38.3,2.760,-99.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7600,3.988,27.4,-1.541,3.932,5.738,-22.3,3.004,5.793,30.219,-53.0,2.553,30.328,90.562,69.3,-3.746,90.438,-0.741,-32.4,3.373,-0.668,-8.766,-4.8,-2.068,-8.742,-43.844,14.2,-4.660,-43.844,-99.562,-26.2,2.426,-99.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.7620,4.062,34.1,-1.654,3.988,5.684,-25.8,2.412,5.738,30.094,-60.1,2.160,30.219,90.688,69.5,-3.988,90.562,-0.797,-29.0,3.191,-0.741,-8.797,-11.0,-1.997,-8.766,-43.875,-6.6,-4.539,-43.844,-99.562,-22.0,1.958,-99.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
